pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
common	chrXIX	18950001	19000000	0.0327078104873283	1581	8354	255413	44977
common	chrXIX	19000001	19050000	0.0342373991485307	1624	9200	268712	39848
white	chrXIX	19000001	19050000	0.0292394293200501	1624	8124	277844	30716
common	chrXIX	19050001	19100000	0.0200355554832331	1499	4925	245813	38997
white	chrXIX	19050001	19100000	0.0195015747695955	1499	5034	258133	26677
common	chrXIX	19100001	19150000	0.0324043621256707	1413	7488	231080	37390
white	chrXIX	19100001	19150000	0.0320229790726302	1413	7804	243700	24770
common	chrXIX	19150001	19200000	0.0223704057163422	1520	5532	247291	41509
white	chrXIX	19150001	19200000	0.0221210298272199	1520	5810	262646	26154
common	chrXIX	19200001	19250000	0.0263801454694624	1157	5016	190143	29687
white	chrXIX	19200001	19250000	0.0255080408996341	1157	5174	202838	16992
white	chrXIX	19250001	19300000	0.0337005979503465	1782	10421	309223	29357
common	chrXIX	19250001	19300000	0.0308831270269811	1782	9094	294465	44115
common	chrXIX	19300001	19350000	0.0278227851668169	1733	7899	283904	45366
white	chrXIX	19300001	19350000	0.0299376724226014	1733	9083	303397	25873
common	chrXIX	19350001	19400000	0.0261934613495223	1673	7145	272778	45092
white	chrXIX	19350001	19400000	0.0241941268697247	1673	7083	292757	25113
common	chrXIX	19400001	19450000	0.0380355657237936	1414	8778	230784	37876
white	chrXIX	19400001	19450000	0.0337690937118376	1414	8434	249755	18905
common	chrXIX	19450001	19500000	0.0275958552409064	1561	7180	260184	36406
white	chrXIX	19450001	19500000	0.0263741809087738	1561	7108	269506	27084
common	chrXIX	19500001	19550000	0.0350353420390559	1265	7311	208675	31675
white	chrXIX	19500001	19550000	0.0322725724020442	1265	7104	220125	20225
white	chrXIX	19550001	19600000	0.0348046913337913	1417	8511	244536	24694
common	chrXIX	19550001	19600000	0.0381766869066963	1417	8928	233860	35370
common	chrXIX	19600001	19650000	0.0402588900599402	1328	8671	215381	36939
white	chrXIX	19600001	19650000	0.0385032561395624	1328	8910	231409	20911
common	chrXIX	19650001	19700000	0.0249432927046509	1550	6301	252613	41887
white	chrXIX	19650001	19700000	0.0252963093352109	1550	6898	272688	21812
common	chrXIX	19700001	19750000	0.0206276729155278	1529	5132	248792	41718
white	chrXIX	19700001	19750000	0.0173946816694067	1529	4613	265196	25314
common	chrXIX	19750001	19800000	0.0243710888275674	1694	6827	280127	41733
white	chrXIX	19750001	19800000	0.0234207654690215	1694	6954	296916	24944
common	chrXIX	19800001	19850000	0.0239511213681282	1232	4857	202788	31292
white	chrXIX	19800001	19850000	0.0263340036477575	1232	5631	213830	20250
white	chrXIX	19850001	19900000	0.0214377808165657	1487	5487	255950	26580
common	chrXIX	19850001	19900000	0.0246088334323628	1487	5964	242352	40178
common	chrXIX	19900001	19950000	0.0346830065513392	1296	7364	212323	33917
white	chrXIX	19900001	19950000	0.0337248517269449	1296	7830	232173	14067
common	chrXIX	19950001	20000000	0.0352065161231498	969	5792	164515	19595
white	chrXIX	19950001	20000000	0.0337800246728429	969	5586	165364	18746
common	chrXIX	20000001	20050000	0.0273322817965161	1059	4748	173714	27496
white	chrXIX	20000001	20050000	0.0292207442511713	1059	5426	185690	15520
common	chrXIX	20050001	20100000	0.0296368659062825	927	4581	154571	21559
white	chrXIX	20050001	20100000	0.0306783536585365	927	4991	162688	13442
common	chrXIX	20100001	20150000	0.0257809107858912	1181	5047	195765	28625
white	chrXIX	20100001	20150000	0.021997706030212	1181	4507	204885	19505
white	chrXIX	20150001	20200000	0.0202714184022595	1268	4414	217745	23175
common	chrXIX	20150001	20200000	0.0238974011277854	1268	5005	209437	31483
common	chrXIX	20200001	20250000	0.0144046553267681	1361	3218	223400	35190
white	chrXIX	20200001	20250000	0.0138226126624392	1361	3224	233241	25349
common	chrXIX	20250001	20300000	0.0199636632913136	1412	4637	232272	36008
white	chrXIX	20250001	20300000	0.0182811055342755	1412	4429	242272	26008
common	chrXIX	20300001	20350000	0.0168028741407368	1358	3779	224902	33118
white	chrXIX	20300001	20350000	0.0157912305177298	1358	3690	233674	24346
common	chrXIX	20350001	20400000	0.0271504438174608	1410	6457	237823	30077
white	chrXIX	20350001	20400000	0.0252289558309863	1410	6190	245353	22547
common	chrXIX	20400001	20450000	0.0224804128150095	947	3446	153289	26641
white	chrXIX	20400001	20450000	0.0200685736207351	947	3348	166828	13102
common	chrXIX	20450001	20500000	0.0242447406028781	1089	4377	180534	26376
white	chrXIX	20450001	20500000	0.0247336830712025	1089	4776	193097	13813
common	chrXIX	20500001	20550000	0.0315073212747631	1023	5487	174150	20220
white	chrXIX	20500001	20550000	0.0293758452034147	1023	4931	167859	26511
common	chrXIX	20550001	20600000	0.059728940184857	583	6236	104405	6365
white	chrXIX	20550001	20600000	0.0600449315814555	583	5292	88134	22636
