pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
common	white	chrVIII	10900001	10950000	0.056325735596844	1112	93578	1661372	117828
common	white	chrVIII	10950001	11000000	0.0141624806518501	729	15518	1095712	70688
common	white	chrVIII	11000001	11050000	0.0113893909401268	1024	17468	1533708	104692
common	white	chrVIII	11050001	11100000	0.0118620971253016	1088	19290	1626188	114612
common	white	chrVIII	11100001	11150000	0.0089580634593363	891	11922	1330868	94732
common	white	chrVIII	11150001	11200000	0.0151900404402062	752	17038	1121656	81544
common	white	chrVIII	11200001	11250000	0.0073088003347603	667	7266	994144	73056
common	white	chrVIII	11250001	11300000	0.0092260963764247	516	7120	771724	53876
common	white	chrVIII	11300001	11350000	0.0128374322750418	678	12918	1006276	78524
common	white	chrVIII	11350001	11400000	0.0197278959370618	765	22458	1138388	85612
common	white	chrVIII	11400001	11450000	0.0194391502348254	905	26192	1347384	100616
common	white	chrVIII	11450001	11500000	0.022015011994119	1033	34140	1550760	102040
common	white	chrVIII	11500001	11550000	0.0196756548897034	1086	31928	1622716	114884
common	white	chrVIII	11550001	11600000	0.0486862531569313	924	67240	1381088	97312
common	white	chrVIII	11600001	11650000	0.0345279730727947	1118	57774	1673252	115548
common	white	chrVIII	11650001	11700000	0.0379245348274192	773	43862	1156560	80240
common	white	chrVIII	11700001	11750000	0.016855360961967	718	18032	1069808	78992
common	white	chrVIII	11750001	11800000	0.011995703336293	1049	18806	1567728	110672
common	white	chrVIII	11800001	11850000	0.0249910441365041	799	29858	1194748	83652
common	white	chrVIII	11850001	11900000	0.0220233532202335	1197	39646	1800180	115020
common	white	chrVIII	11900001	11950000	0.0169890257536334	1066	27110	1595736	109864
common	white	chrVIII	11950001	12000000	0.0225256052413374	1143	38576	1712540	116260
common	white	chrVIII	12000001	12050000	0.0276840859159476	1019	42188	1523908	106492
common	white	chrVIII	12050001	12100000	0.0122770785343086	1113	20402	1661796	119004
common	white	chrVIII	12100001	12150000	0.0182760382453835	922	25040	1370100	105100
common	white	chrVIII	12150001	12200000	0.0155472797851229	1137	26418	1699204	119996
common	white	chrVIII	12200001	12250000	0.0133021545805126	612	12128	911732	67468
common	white	chrVIII	12250001	12300000	0.0172351925362757	837	21518	1248492	90708
common	white	chrVIII	12300001	12350000	0.0150192912741862	836	18732	1247196	90404
common	white	chrVIII	12350001	12400000	0.0173276779692692	988	25590	1476828	103972
common	white	chrVIII	12400001	12450000	0.0152566369010946	1065	24268	1590652	113348
common	white	chrVIII	12450001	12500000	0.0205139803320433	1271	39184	1910112	123488
common	white	chrVIII	12500001	12550000	0.0179515506358948	1105	29704	1654676	113324
common	white	chrVIII	12550001	12600000	0.0221390198257349	1104	36578	1652196	114204
common	white	chrVIII	12600001	12650000	0.0335954389270369	981	49356	1469128	100472
common	white	chrVIII	12650001	12700000	0.0188930659424458	998	28244	1494940	101860
common	white	chrVIII	12700001	12750000	0.0201262658361933	633	19000	944040	68760
common	white	chrVIII	12750001	12800000	0.0297962767825781	762	33932	1138800	80400
common	white	chrVIII	12800001	12850000	0.0271282357775204	1142	46480	1713344	113856
common	white	chrVIII	12850001	12900000	0.0510713979191898	282	21422	419452	31748
common	white	chrVIII	12900001	12950000	0.0316096945034889	972	45862	1450884	104316
common	white	chrVIII	12950001	13000000	0.0271382970323832	950	38496	1418512	101488
common	white	chrVIII	13000001	13050000	0.0300888349540065	1020	45820	1522824	109176
common	white	chrVIII	13050001	13100000	0.0238962562997474	768	27368	1145284	83516
common	white	chrVIII	13100001	13150000	0.024463794849537	884	32466	1327104	87296
common	white	chrVIII	13150001	13200000	0.0213266137266822	1140	36342	1704068	119932
common	white	chrVIII	13200001	13250000	0.032296132311945	456	22058	682992	46608
common	white	chrVIII	13250001	13300000	0.029419959599176	809	35478	1205916	88484
common	white	chrVIII	13300001	13350000	0.0174910770306826	785	20406	1166652	89348
common	white	chrVIII	13350001	13400000	0.0196985413166043	699	20586	1045052	73348
common	white	chrVIII	13400001	13450000	0.0194324262146657	721	20948	1077992	75608
common	white	chrVIII	13450001	13500000	0.0173003379130329	1057	27360	1581472	109728
common	white	chrVIII	13500001	13550000	0.021887056241815	910	29682	1356144	99856
common	white	chrVIII	13550001	13600000	0.0274753187814336	790	32450	1181060	82940
common	white	chrVIII	13600001	13650000	0.0187209533926437	808	22558	1204960	87840
common	white	chrVIII	13650001	13700000	0.0303009883198562	1008	45866	1513680	99120
common	white	chrVIII	13700001	13750000	0.0142143132683695	638	13560	953968	66832
common	white	chrVIII	13750001	13800000	0.0322270883678487	1012	48596	1507924	111276
common	white	chrVIII	13800001	13850000	0.0433391115075424	952	61804	1426056	97144
common	white	chrVIII	13850001	13900000	0.0341963154435628	1183	60564	1771068	121732
common	white	chrVIII	13900001	13950000	0.0324705347627108	1027	49722	1531296	111904
common	white	chrVIII	13950001	14000000	0.0240107718988564	1125	40372	1681412	118588
common	white	chrVIII	14000001	14050000	0.0387155608701428	1105	64106	1655820	112180
common	white	chrVIII	14050001	14100000	0.033804609409984	1025	51636	1527484	112516
common	white	chrVIII	14100001	14150000	0.0446715820279851	1042	69482	1555396	111804
common	white	chrVIII	14150001	14200000	0.0258218979978789	667	25712	995744	71456
common	white	chrVIII	14200001	14250000	0.0379599241173491	933	53066	1397948	94852
common	white	chrVIII	14250001	14300000	0.0431733377107338	1087	70486	1632628	106572
common	white	chrVIII	14300001	14350000	0.038657106610717	1035	60212	1557592	98408
common	white	chrVIII	14350001	14400000	0.0400761384561272	774	46488	1159992	78408
common	white	chrVIII	14400001	14450000	0.020883419583554	786	24600	1177968	79632
common	white	chrVIII	14450001	14500000	0.0318184052698849	1085	51780	1627360	108640
common	white	chrVIII	14500001	14550000	0.0287878682593398	1155	49714	1726908	121092
common	white	chrVIII	14550001	14600000	0.0256406942817102	934	35714	1392864	101536
common	white	chrVIII	14600001	14650000	0.0346292367536502	1102	57652	1664836	98364
common	white	chrVIII	14650001	14700000	0.0251271276651438	766	28798	1146092	79508
common	white	chrVIII	14700001	14750000	0.034521676102639	933	48390	1401728	91072
common	white	chrVIII	14750001	14800000	0.0427770252307224	848	54064	1263856	92944
common	white	chrVIII	14800001	14850000	0.0265665354868779	764	30324	1141436	80964
common	white	chrVIII	14850001	14900000	0.0331188779654155	1040	51704	1561164	102836
common	white	chrVIII	14900001	14950000	0.0394294879952176	902	53294	1351628	91572
common	white	chrVIII	14950001	15000000	0.0367948909099945	1076	59228	1609680	111920
common	white	chrVIII	15000001	15050000	0.0355601371921846	965	51674	1453144	90856
common	white	chrVIII	15050001	15100000	0.0409903331479905	797	48950	1194184	81016
common	white	chrVIII	15100001	15150000	0.0283365147018447	814	34678	1223792	78608
common	white	chrVIII	15150001	15200000	0.053049936308315	794	62802	1183828	86572
common	white	chrVIII	15200001	15250000	0.0408172329558072	841	51464	1260840	84760
common	white	chrVIII	15250001	15300000	0.0321227259214353	918	44086	1372424	96376
common	white	chrVIII	15300001	15350000	0.0207450230087911	649	20124	970064	68336
common	white	chrVIII	15350001	15400000	0.0266892682976492	786	31458	1178676	78924
common	white	chrVIII	15400001	15450000	0.0377273029618672	849	47644	1262852	95548
common	white	chrVIII	15450001	15500000	0.0403378299863727	1010	61096	1514608	101392
common	white	chrVIII	15500001	15550000	0.0377766858266006	1164	66116	1750180	112220
common	white	chrVIII	15550001	15600000	0.0315627794283077	1110	52524	1664112	111888
common	white	chrVIII	15600001	15650000	0.0375240894021398	1084	60984	1625196	109204
common	white	chrVIII	15650001	15700000	0.0388384511922673	938	54518	1403712	97088
common	white	chrVIII	15700001	15750000	0.0325307837497753	949	46328	1424128	94272
common	white	chrVIII	15750001	15800000	0.0223179487179487	523	17408	780000	56800
common	white	chrVIII	15800001	15850000	0.0305564373025826	513	23488	768676	52124
common	white	chrVIII	15850001	15900000	0.0417256076701892	576	36104	865272	56328
common	white	chrVIII	15900001	15950000	0.0368095350856421	848	46634	1266900	89900
common	white	chrVIII	15950001	16000000	0.0497232006625033	941	70130	1410408	95192
common	white	chrVIII	16000001	16050000	0.0431545206050638	927	59614	1381408	101792
common	white	chrVIII	16050001	16100000	0.0352325557510732	782	41166	1168408	82792
common	white	chrVIII	16100001	16150000	0.0397804361960815	713	42338	1064292	76508
common	white	chrVIII	16150001	16200000	0.032452642519141	899	43590	1343188	95212
common	white	chrVIII	16200001	16250000	0.0554776287216569	975	80526	1451504	108496
common	white	chrVIII	16250001	16300000	0.0442178614767447	1094	72440	1638252	112148
common	white	chrVIII	16300001	16350000	0.0612947820806829	907	83178	1357016	94184
common	white	chrVIII	16350001	16400000	0.0382845046674912	865	49772	1300056	83944
common	white	chrVIII	16400001	16450000	0.0503157014426092	958	72198	1434900	97900
common	white	chrVIII	16450001	16500000	0.0434259565968537	1342	87574	2016628	130572
common	white	chrVIII	16500001	16550000	0.0392097217022338	1202	70378	1794912	128288
common	white	chrVIII	16550001	16600000	0.0434676484347985	920	59836	1376564	95436
common	white	chrVIII	16600001	16650000	0.0275303560524214	906	37510	1362496	87104
common	white	chrVIII	16650001	16700000	0.0342926443735862	974	50332	1467720	90680
common	white	chrVIII	16700001	16750000	0.046104366989066	851	58746	1274196	87404
common	white	chrVIII	16750001	16800000	0.0401118559330311	739	44352	1105708	76692
common	white	chrVIII	16800001	16850000	0.0474203237553494	1005	71360	1504840	103160
common	white	chrVIII	16850001	16900000	0.0510442183560713	599	45676	894832	63568
common	white	chrVIII	16900001	16950000	0.0414292618571783	1019	63434	1531140	99260
common	white	chrVIII	16950001	17000000	0.0363881527378597	1136	62392	1714624	102976
common	white	chrVIII	17000001	17050000	0.056737906675129	388	32898	579824	40976
common	white	chrVIII	17050001	17100000	0.0447147608184356	682	45552	1018724	72476
common	white	chrVIII	17100001	17150000	0.036866899315835	965	53498	1451112	92888
common	white	chrVIII	17150001	17200000	0.0245600615668194	1138	41998	1710012	110788
common	white	chrVIII	17200001	17250000	0.0292198622858224	917	40144	1373860	93340
common	white	chrVIII	17250001	17300000	0.0347960454100087	720	37786	1085928	66072
common	white	chrVIII	17300001	17350000	0.0303423377660056	734	33450	1102420	71980
common	white	chrVIII	17350001	17400000	0.0343934834276105	645	33052	960996	71004
common	white	chrVIII	17400001	17450000	0.0442115457524558	714	47112	1065604	76796
common	white	chrVIII	17450001	17500000	0.0549718012023031	1214	100552	1829156	113244
common	white	chrVIII	17500001	17550000	0.034895818026861	451	23748	680540	41060
common	white	chrVIII	17550001	17600000	0.0485639123684664	618	45044	927520	61280
common	white	chrVIII	17600001	17650000	0.0456021901566456	643	44308	971620	57180
common	white	chrVIII	17650001	17700000	0.0273969433863331	686	28424	1037488	60112
common	white	chrVIII	17700001	17750000	0.0409082980564742	787	48782	1192472	66728
common	white	chrVIII	17750001	17800000	0.0408048520809158	673	40932	1003116	73684
common	white	chrVIII	17800001	17850000	0.0507551164431898	940	71920	1417000	87000
common	white	chrVIII	17850001	17900000	0.0449710588684817	1029	69676	1549352	97048
common	white	chrVIII	17900001	17950000	0.0562737075593912	285	24152	429188	26812
common	white	chrVIII	17950001	18000000	0.0502446200691094	781	58744	1169160	80440
common	white	chrVIII	18000001	18050000	0.0455581094381745	934	63506	1393956	100444
common	white	chrVIII	18050001	18100000	0.0549778895343796	765	63406	1153300	70700
common	white	chrVIII	18100001	18150000	0.0589723583467936	585	51698	876648	59352
common	white	chrVIII	18150001	18200000	0.0504816819410218	717	54246	1074568	72632
common	white	chrVIII	18200001	18250000	0.0613484400746258	585	54060	881196	54804
common	white	chrVIII	18250001	18300000	0.0673328496361277	974	98000	1455456	102944
common	white	chrVIII	18300001	18350000	0.0460526125417048	921	63660	1382332	91268
common	white	chrVIII	18350001	18400000	0.0579948900573142	799	70548	1216452	61948
common	white	chrVIII	18400001	18450000	0.0584532701512058	949	83486	1428252	90148
common	white	chrVIII	18450001	18500000	0.0604504010180137	459	41424	685256	49144
common	white	chrVIII	18500001	18550000	0.0480958760452641	972	70078	1457048	98152
common	white	chrVIII	18550001	18600000	0.0511925100799562	976	74910	1463300	98300
common	white	chrVIII	18600001	18650000	0.0447991444758099	961	64178	1432572	105028
common	white	chrVIII	18650001	18700000	0.0394329073482428	839	49370	1252000	90400
common	white	chrVIII	18700001	18750000	0.0442484420407168	675	44278	1000668	79332
common	white	chrVIII	18750001	18800000	0.0570839256348078	1149	98304	1722096	116304
common	white	chrVIII	18800001	18850000	0.0491719745222929	587	43232	879200	60000
common	white	chrVIII	18850001	18900000	0.0408992375203885	880	54262	1326724	81276
common	white	chrVIII	18900001	18950000	0.048589524358075	1179	86722	1784788	101612
common	white	chrVIII	18950001	19000000	0.0348690117291369	934	48624	1394476	99924
common	white	chrVIII	19000001	19050000	0.0623651218570623	840	78836	1264104	79896
common	white	chrVIII	19050001	19100000	0.0527309040515203	324	25874	490680	27720
common	white	chrVIII	19100001	19150000	0.0513383999858464	1049	81250	1582636	95764
common	white	chrVIII	19150001	19200000	0.0559283833862587	839	70872	1267192	75208
common	white	chrVIII	19200001	19250000	0.037767712088278	1177	67138	1777656	105544
common	white	chrVIII	19250001	19300000	0.0708263374060393	507	54838	774260	36940
common	white	chrVIII	19300001	19350000	0.0433904616783994	678	44650	1029028	55772
common	white	chrVIII	19350001	19400000	0.0510970424380206	877	67248	1316084	87116
common	white	chrVIII	19400001	19450000	0.0426021761725819	727	46890	1100648	62552
common	white	chrVIII	19450001	19500000	0.0357449651617829	884	47936	1341056	73344
common	white	chrVIII	19500001	19550000	0.0742169185192388	767	85478	1151732	75468
common	white	chrVIII	19550001	19600000	0.0599360432728494	624	56378	940636	57764
common	white	chrVIII	19600001	19650000	0.0495218755993679	866	65066	1313884	71716
common	white	chrVIII	19650001	19700000	0.0580125261473342	863	75546	1302236	78564
common	white	chrVIII	19700001	19750000	0.0758763957413658	259	29220	385100	29300
common	white	chrVIII	19750001	19800000	0.0367090789153082	448	24708	673076	43724
common	white	chrVIII	19800001	19850000	0.0490006722653207	249	18368	374852	23548
common	white	chrVIII	19850001	19900000	0.0356150440225965	781	41988	1178940	70660
common	white	chrVIII	19900001	19950000	0.0602148861415226	895	80344	1334288	97712
common	white	chrVIII	19950001	20000000	0.0455392637138642	940	64700	1420752	83248
common	white	chrVIII	20000001	20050000	0.0222971993306921	677	22760	1020756	62444
common	white	chrVIII	20050001	20100000	0.0577936266210119	279	24440	422884	23516
common	white	chrVIII	20100001	20150000	0.0318441970564144	513	24726	776468	44332
common	white	chrVIII	20150001	20200000	0.0325959917228694	550	27220	835072	44928
common	white	chrVIII	20200001	20250000	0.0387662255026724	419	24370	628640	41760
common	white	chrVIII	20250001	20300000	0.0408720434025264	533	32756	801428	51372
common	white	chrVIII	20300001	20350000	0.0342006409856194	508	26294	768816	43984
common	white	chrVIII	20350001	20400000	0.0181176427556861	871	23776	1312312	81288
common	white	chrVIII	20400001	20450000	0.0258371793413256	863	33612	1300916	79884
common	white	chrVIII	20450001	20500000	0.0408191147003461	877	53780	1317520	85680
common	white	chrVIII	20500001	20550000	0.0595946202574571	788	70294	1179536	81264
common	white	chrX	1	50000	0.0532015753864556	786	62624	1177108	80492
common	white	chrX	50001	100000	0.0561065325697257	690	57840	1030896	73104
common	white	chrX	100001	150000	0.0708604827609871	700	74342	1049132	70868
common	white	chrX	150001	200000	0.0371556633334241	976	54546	1468040	93560
common	white	chrX	200001	250000	0.0710634407632978	619	66228	931956	58444
common	white	chrX	250001	300000	0.0245754821995992	264	9714	395272	27128
common	white	chrX	300001	350000	0.0090655154900964	53	714	78760	6040
common	white	chrX	350001	400000	0.0441387111348947	841	55098	1248292	97308
common	white	chrX	400001	450000	0.0613953795213651	849	78174	1273288	85112
common	white	chrX	450001	500000	0.0696916119517027	605	62752	900424	67576
common	white	chrX	500001	550000	0.0447450465902483	918	61254	1368956	99844
common	white	chrX	550001	600000	0.0592935591680068	889	79340	1338088	84312
common	white	chrX	600001	650000	0.0443205243406099	1159	77142	1740548	113852
common	white	chrX	650001	700000	0.0374977304458343	855	47914	1277784	90216
common	white	chrX	700001	750000	0.045638167506597	1060	72846	1596164	99836
common	white	chrX	750001	800000	0.0368055046639935	1017	56250	1528304	98896
common	white	chrX	800001	850000	0.015305915772524	1051	24182	1579912	101688
common	white	chrX	850001	900000	0.1263271872293033	217	40834	323240	23960
common	white	chrX	900001	950000	0.0648892035646785	453	44358	683596	41204
common	white	chrX	950001	1000000	0.0379652381024164	177	10074	265348	17852
common	white	chrX	1000001	1050000	NA	0	NA	NA	NA
common	white	chrX	1050001	1100000	0.0	1	0	1600	0
common	white	chrX	1100001	1150000	NA	0	NA	NA	NA
common	white	chrX	1150001	1200000	NA	0	NA	NA	NA
common	white	chrX	1200001	1250000	NA	0	NA	NA	NA
common	white	chrX	1250001	1300000	0.0	2	0	2880	320
common	white	chrX	1300001	1350000	NA	0	NA	NA	NA
common	white	chrX	1350001	1400000	0.0758472173629794	1105	125738	1657780	110220
common	white	chrX	1400001	1450000	0.0649312359590868	1193	115842	1784072	124728
common	white	chrX	1450001	1500000	0.0627246550853587	980	91928	1465580	102420
common	white	chrX	1500001	1550000	0.0717557980941125	896	96172	1340268	93332
common	white	chrX	1550001	1600000	0.0384378309337687	1321	76078	1979248	134352
common	white	chrX	1600001	1650000	0.0455078750897153	1007	68732	1510332	100868
common	white	chrX	1650001	1700000	0.0251089262998722	974	36398	1449604	108796
common	white	chrX	1700001	1750000	0.0245508081008433	781	28716	1169656	79944
common	white	chrX	1750001	1800000	0.0154969887014085	539	12454	803640	58760
common	white	chrX	1800001	1850000	0.0256848944819235	494	19006	739968	50432
common	white	chrX	1850001	1900000	0.0122888311285683	960	17758	1445052	90948
common	white	chrX	1900001	1950000	0.0084012566494067	985	12344	1469304	106696
common	white	chrX	1950001	2000000	0.0268260440333225	790	31738	1183104	80896
common	white	chrX	2000001	2050000	0.0179025616462262	722	19286	1077276	77924
common	white	chrX	2050001	2100000	0.0839437788683602	298	37220	443392	33408
common	white	chrX	2100001	2150000	0.0922108393838002	1089	149812	1624668	117732
common	white	chrX	2150001	2200000	0.0746890221209248	983	109976	1472452	100348
common	white	chrX	2200001	2250000	0.0710399006764277	630	66374	934320	73680
common	white	chrX	2250001	2300000	0.056079838962792	1129	95056	1695012	111388
common	white	chrX	2300001	2350000	0.0783041665226395	855	99674	1272908	95092
common	white	chrX	2350001	2400000	0.0381297387736252	708	40292	1056708	76092
common	white	chrX	2400001	2450000	0.0557976954239505	679	56636	1015024	71376
common	white	chrX	2450001	2500000	0.0233778314511391	165	5730	245104	18896
common	white	chrX	2500001	2550000	NA	0	NA	NA	NA
common	white	chrX	2550001	2600000	NA	0	NA	NA	NA
common	white	chrX	2600001	2650000	0.3072122052704576	2	886	2884	316
common	white	chrX	2650001	2700000	NA	0	NA	NA	NA
common	white	chrX	2700001	2750000	NA	0	NA	NA	NA
common	white	chrX	2750001	2800000	NA	0	NA	NA	NA
common	white	chrX	2800001	2850000	NA	0	NA	NA	NA
common	white	chrX	2850001	2900000	NA	0	NA	NA	NA
common	white	chrX	2900001	2950000	NA	0	NA	NA	NA
common	white	chrX	2950001	3000000	0.0	1	0	1440	160
common	white	chrX	3000001	3050000	0.0765734074546614	735	84024	1097300	78700
common	white	chrX	3050001	3100000	0.0504110928403182	604	45372	900040	66360
common	white	chrX	3100001	3150000	0.0581775947629606	326	28652	492492	29108
common	white	chrX	3150001	3200000	NA	0	NA	NA	NA
common	white	chrX	3200001	3250000	0.0419321847218944	442	27716	660972	46228
common	white	chrX	3250001	3300000	0.0431964834518984	1086	70558	1633420	104180
common	white	chrX	3300001	3350000	0.0442605794815294	872	57688	1303372	91828
common	white	chrX	3350001	3400000	0.0379624353947452	793	45040	1186436	82364
common	white	chrX	3400001	3450000	0.0405666209038045	746	45150	1112984	80616
common	white	chrX	3450001	3500000	0.0559973632067698	696	58444	1043692	69908
common	white	chrX	3500001	3550000	0.0559325051432188	948	79170	1415456	101344
common	white	chrX	3550001	3600000	0.028607239487541	1356	58110	2031304	138296
common	white	chrX	3600001	3650000	0.0312618152829973	1168	54902	1756200	112600
common	white	chrX	3650001	3700000	0.0458757830330694	1370	94472	2059300	132700
common	white	chrX	3700001	3750000	0.0260746266422288	1242	48768	1870324	116876
common	white	chrX	3750001	3800000	0.0299570815450643	809	36296	1211600	82800
common	white	chrX	3800001	3850000	0.0441006051761878	747	49320	1118352	76848
common	white	chrX	3850001	3900000	0.0326448331988498	963	47092	1442556	98244
common	white	chrX	3900001	3950000	0.0268329325855865	754	30220	1126228	80172
common	white	chrX	3950001	4000000	0.037634907910687	1088	61596	1636672	104128
common	white	chrX	4000001	4050000	0.044991803985851	1054	70924	1576376	110024
common	white	chrX	4050001	4100000	0.0408689568467371	1008	62154	1520812	91988
common	white	chrX	4100001	4150000	0.0245416345081896	783	28618	1166100	86700
common	white	chrX	4150001	4200000	0.0477446082490474	1069	76340	1598924	111476
common	white	chrX	4200001	4250000	0.0259646405406804	1176	46132	1776724	104876
common	white	chrX	4250001	4300000	0.0221269065533938	777	25608	1157324	85876
common	white	chrX	4300001	4350000	0.0158740155276352	762	18148	1143252	75948
common	white	chrX	4350001	4400000	0.0408688529925471	984	60276	1474864	99536
common	white	chrX	4400001	4450000	0.0318542083756136	684	32522	1020964	73436
common	white	chrX	4450001	4500000	0.0457441299697148	1023	69964	1529464	107336
common	white	chrX	4500001	4550000	0.0258171202631044	723	27946	1082460	74340
common	white	chrX	4550001	4600000	0.0148765283589527	1242	27702	1862128	125072
common	white	chrX	4600001	4650000	0.0286223342083035	940	40258	1406524	97476
common	white	chrX	4650001	4700000	0.0337741297367916	1159	58528	1732924	121476
common	white	chrX	4700001	4750000	0.0330621495884528	1113	55432	1676600	104200
common	white	chrX	4750001	4800000	0.0385777805097942	782	45186	1171296	79904
common	white	chrX	4800001	4850000	0.0427101274659637	991	63382	1484004	101596
common	white	chrX	4850001	4900000	0.0386405421154155	1063	61538	1592576	108224
common	white	chrX	4900001	4950000	0.049466537342386	875	64668	1307308	92692
common	white	chrX	4950001	5000000	0.0444580734399874	814	54512	1226144	76256
common	white	chrX	5000001	5050000	0.0388268495006977	861	49970	1286996	90604
common	white	chrX	5050001	5100000	0.0416518905448794	1113	69532	1669360	111440
common	white	chrX	5100001	5150000	0.0374433611525279	1104	61878	1652576	113824
common	white	chrX	5150001	5200000	0.0431890436920203	779	50318	1165064	81336
common	white	chrX	5200001	5250000	0.0325394260889858	1190	58004	1782576	121424
common	white	chrX	5250001	5300000	0.0227800535432054	1160	39550	1736168	119832
common	white	chrX	5300001	5350000	0.0438898558319141	1279	84426	1923588	122812
common	white	chrX	5350001	5400000	0.0214177859841443	1287	41248	1925876	133324
common	white	chrX	5400001	5450000	0.0248056860943216	1071	39842	1606164	107436
common	white	chrX	5450001	5500000	0.0339764773953778	723	36642	1078452	78348
common	white	chrX	5500001	5550000	0.0320728618338412	898	43406	1353356	83444
common	white	chrX	5550001	5600000	0.05401367426837	848	68762	1273048	83752
common	white	chrX	5600001	5650000	0.0330828366588926	986	49024	1481856	95744
common	white	chrX	5650001	5700000	0.0458554639917543	1081	74386	1622184	107416
common	white	chrX	5700001	5750000	0.0521233013718914	1027	80258	1539772	103428
common	white	chrX	5750001	5800000	0.0525458645360652	960	75500	1436840	99160
common	white	chrX	5800001	5850000	0.0444116321973645	810	54020	1216348	79652
common	white	chrX	5850001	5900000	0.0376609763402216	1212	68408	1816416	122784
common	white	chrX	5900001	5950000	0.0391533430232558	986	57754	1475072	102528
common	white	chrX	5950001	6000000	0.0309390353393021	856	39698	1283104	86496
common	white	chrX	6000001	6050000	0.0318058863100289	944	44822	1409236	101164
common	white	chrX	6050001	6100000	0.0295857210835301	914	40538	1370188	92212
common	white	chrX	6100001	6150000	0.0270059821359759	996	40648	1505148	88452
common	white	chrX	6150001	6200000	0.0241790054496685	935	34110	1410728	85272
common	white	chrX	6200001	6250000	0.0270527716525884	844	33910	1253476	96924
common	white	chrX	6250001	6300000	0.0443851959245482	870	57800	1302236	89764
common	white	chrX	6300001	6350000	0.0233430167597765	899	31338	1342500	95900
common	white	chrX	6350001	6400000	0.0271822738325641	862	35056	1289664	89536
common	white	chrX	6400001	6450000	0.0358392393793274	986	52652	1469116	108484
common	white	chrX	6450001	6500000	0.0247600937080347	1082	40416	1632304	98896
common	white	chrX	6500001	6550000	0.0186461774139499	889	24928	1336896	85504
common	white	chrX	6550001	6600000	0.0106746597693925	1104	17664	1654760	111640
common	white	chrX	6600001	6650000	0.0242470502392424	792	28844	1189588	77612
common	white	chrX	6650001	6700000	0.034253432140756	1077	55430	1618232	104968
common	white	chrX	6700001	6750000	0.0178416676038448	806	21576	1209304	80296
common	white	chrX	6750001	6800000	0.0222003217740755	759	25500	1148632	65768
common	white	chrX	6800001	6850000	0.025757844045086	916	35494	1377988	87612
common	white	chrX	6850001	6900000	0.0426598260689051	1079	69048	1618572	107828
common	white	chrX	6900001	6950000	0.0246016783113378	793	29282	1190244	78556
common	white	chrX	6950001	7000000	0.029959176506738	1036	46410	1549108	108492
common	white	chrX	7000001	7050000	0.0258439966549436	702	27072	1047516	75684
common	white	chrX	7050001	7100000	0.0306370267571547	633	28964	945392	67408
common	white	chrX	7100001	7150000	0.0376754098143324	806	45470	1206888	82712
common	white	chrX	7150001	7200000	0.018373734561718	1020	28248	1537412	94588
common	white	chrX	7200001	7250000	0.0234965563581387	1263	44760	1904960	115840
common	white	chrX	7250001	7300000	0.0281304563134559	1150	48398	1720484	119516
common	white	chrX	7300001	7350000	0.0243238254620628	1088	39534	1625320	115480
common	white	chrX	7350001	7400000	0.0463152169777326	1194	82774	1787188	123212
common	white	chrX	7400001	7450000	0.024153182872571	1126	40650	1683008	118592
common	white	chrX	7450001	7500000	0.0292518638755526	862	37556	1283884	95316
common	white	chrX	7500001	7550000	0.0351694735747543	695	36528	1038628	73372
common	white	chrX	7550001	7600000	0.0308333310662099	983	45334	1470292	102508
common	white	chrX	7600001	7650000	0.0336520803819717	1018	51310	1524720	104080
common	white	chrX	7650001	7700000	0.0421100805074093	832	52264	1241128	90072
common	white	chrX	7700001	7750000	0.0182942819679607	941	25672	1403280	102320
common	white	chrX	7750001	7800000	0.0373866873471481	877	48980	1310092	93108
common	white	chrX	7800001	7850000	0.0397962703909682	712	41990	1055124	84076
common	white	chrX	7850001	7900000	0.0212523152821791	914	29052	1367004	95396
common	white	chrX	7900001	7950000	0.0153938900203666	823	18896	1227500	89300
common	white	chrX	7950001	8000000	0.0207921890602463	723	22488	1081560	75240
common	white	chrX	8000001	8050000	0.0239387729354278	784	28082	1173076	81324
common	white	chrX	8050001	8100000	0.0161937997078396	827	19954	1232200	91000
common	white	chrX	8100001	8150000	0.0227221912615171	804	27236	1198652	87748
common	white	chrX	8150001	8200000	0.0325165499439797	807	39354	1210276	80924
common	white	chrX	8200001	8250000	0.0273567604616268	722	29536	1079660	75540
common	white	chrX	8250001	8300000	0.028621252459057	863	36896	1289112	91688
common	white	chrX	8300001	8350000	0.0339522036547196	643	32500	957228	71572
common	white	chrX	8350001	8400000	0.0282872889140111	759	32028	1132240	82160
common	white	chrX	8400001	8450000	0.0319674860611856	628	29952	936952	67848
common	white	chrX	8450001	8500000	0.0236292584506665	1048	37102	1570172	106628
common	white	chrX	8500001	8550000	0.0220590457196385	351	11680	529488	32112
common	white	chrX	8550001	8600000	0.0186685140284031	963	26948	1443500	97300
common	white	chrX	8600001	8650000	0.025988413770395	784	30308	1166212	88188
common	white	chrX	8650001	8700000	0.0210607633063603	1023	32388	1537836	98964
common	white	chrX	8700001	8750000	0.0108223002166081	1151	18686	1726620	114980
common	white	chrX	8750001	8800000	0.0216649367338869	1082	35066	1618560	112640
common	white	chrX	8800001	8850000	0.0275513503600316	1106	45670	1657632	111968
