chromosome	pos	avg_wc_fst	avg_dxy	white_pi	common_pi	dataset
XIV	9825000.5	NA	NA	0.0424566849420331	NA	White pi
XIV	9875000.5	NA	NA	0.0438138181937142	NA	White pi
XIV	9925000.5	NA	NA	0.0444197400214259	NA	White pi
XIV	9975000.5	NA	NA	0.0437131075180063	NA	White pi
XIV	10025000.5	NA	NA	0.0320773140382063	NA	White pi
XIV	10075000.5	NA	NA	0.047242421380678	NA	White pi
XIV	10125000.5	NA	NA	0.0507630088642098	NA	White pi
XIV	10175000.5	NA	NA	0.0327901096383172	NA	White pi
XIV	10225000.5	NA	NA	0.0388112554892228	NA	White pi
XIV	10275000.5	NA	NA	0.0280607584976182	NA	White pi
XIV	10325000.5	NA	NA	0.0230587399640189	NA	White pi
XIV	10375000.5	NA	NA	0.0329749023010659	NA	White pi
XIV	10425000.5	NA	NA	0.0381137259994941	NA	White pi
XIV	10475000.5	NA	NA	0.0385112638276923	NA	White pi
XIV	10525000.5	NA	NA	0.041450274311753	NA	White pi
XIV	10575000.5	NA	NA	0.055633903275376	NA	White pi
XIV	10625000.5	NA	NA	0.0469685219939775	NA	White pi
XIV	10675000.5	NA	NA	0.0373200941169749	NA	White pi
XIV	10725000.5	NA	NA	0.0338832792191826	NA	White pi
XIV	10775000.5	NA	NA	0.0436015846261451	NA	White pi
XIV	10825000.5	NA	NA	0.0417368348337807	NA	White pi
XIV	10875000.5	NA	NA	0.0408762086912251	NA	White pi
XIV	10925000.5	NA	NA	0.0393903188366218	NA	White pi
XIV	10975000.5	NA	NA	0.0484526391089238	NA	White pi
XIV	11025000.5	NA	NA	0.0411425866014361	NA	White pi
XIV	11075000.5	NA	NA	0.0329035394283206	NA	White pi
XIV	11125000.5	NA	NA	0.0203684522248034	NA	White pi
XIV	11175000.5	NA	NA	0.0464112991526377	NA	White pi
XIV	11225000.5	NA	NA	0.0319106433004032	NA	White pi
XIV	11275000.5	NA	NA	0.0303836199098889	NA	White pi
XIV	11325000.5	NA	NA	0.0367770787335748	NA	White pi
XIV	11375000.5	NA	NA	0.0310278145310205	NA	White pi
XIV	11425000.5	NA	NA	0.0409460608146141	NA	White pi
XIV	11475000.5	NA	NA	0.0514505260610729	NA	White pi
XIV	11525000.5	NA	NA	0.0258096694454949	NA	White pi
XIV	11575000.5	NA	NA	0.044140275187144	NA	White pi
XIV	11625000.5	NA	NA	0.0404993750683147	NA	White pi
XIV	11675000.5	NA	NA	0.0409768596577406	NA	White pi
XIV	11725000.5	NA	NA	0.0395423147408486	NA	White pi
XIV	11775000.5	NA	NA	0.0397363472163854	NA	White pi
XIV	11825000.5	NA	NA	0.0278869991736198	NA	White pi
XIV	11875000.5	NA	NA	0.0273443411295882	NA	White pi
XIV	11925000.5	NA	NA	0.0329226592037956	NA	White pi
XIV	11975000.5	NA	NA	0.027137113125923	NA	White pi
XIV	12025000.5	NA	NA	0.0299039378713112	NA	White pi
XIV	12075000.5	NA	NA	0.0284343598694395	NA	White pi
XIV	12125000.5	NA	NA	0.0359709823029012	NA	White pi
XIV	12175000.5	NA	NA	0.0284793771082384	NA	White pi
XIV	12225000.5	NA	NA	0.0294308084038086	NA	White pi
XIV	12275000.5	NA	NA	0.0410687477433535	NA	White pi
XIV	12325000.5	NA	NA	0.028750926481488	NA	White pi
XIV	12375000.5	NA	NA	0.0383079137639276	NA	White pi
XIV	12425000.5	NA	NA	0.026722212786743	NA	White pi
XIV	12475000.5	NA	NA	0.0202311442931207	NA	White pi
XIV	12525000.5	NA	NA	0.0332275653694749	NA	White pi
XIV	12575000.5	NA	NA	0.0301481007361366	NA	White pi
XIV	12625000.5	NA	NA	0.0304498567291267	NA	White pi
XIV	12675000.5	NA	NA	0.0353107366801911	NA	White pi
XIV	12725000.5	NA	NA	0.0364094113338826	NA	White pi
XIV	12775000.5	NA	NA	0.0272156826212229	NA	White pi
XIV	12825000.5	NA	NA	0.0193716519472998	NA	White pi
XIV	12875000.5	NA	NA	0.0295781482254953	NA	White pi
XIV	12925000.5	NA	NA	0.034454143532668	NA	White pi
XIV	12975000.5	NA	NA	0.0475891634474159	NA	White pi
XIV	13025000.5	NA	NA	0.055044959924278	NA	White pi
XIV	13075000.5	NA	NA	0.0268076633363891	NA	White pi
XIV	13125000.5	NA	NA	0.0175267520701981	NA	White pi
XIV	13175000.5	NA	NA	0.023146658246756	NA	White pi
XIV	13225000.5	NA	NA	0.0064446670141665	NA	White pi
XIV	13275000.5	NA	NA	0.0090247762338964	NA	White pi
XIV	13325000.5	NA	NA	0.0104026540486471	NA	White pi
XIV	13375000.5	NA	NA	0.0122443777036016	NA	White pi
XIV	13425000.5	NA	NA	0.0121909330431864	NA	White pi
XIV	13475000.5	NA	NA	0.0159451692864158	NA	White pi
XIV	13525000.5	NA	NA	0.0254899993310589	NA	White pi
XIV	13575000.5	NA	NA	0.0252378753091465	NA	White pi
XIV	13625000.5	NA	NA	0.0157334937602427	NA	White pi
XIV	13675000.5	NA	NA	0.0410716446500829	NA	White pi
XIV	13725000.5	NA	NA	0.0385570345586786	NA	White pi
XIV	13775000.5	NA	NA	0.0494443488797188	NA	White pi
XIV	13825000.5	NA	NA	0.0308258466561604	NA	White pi
XIV	13875000.5	NA	NA	0.0370084561950483	NA	White pi
XIV	13925000.5	NA	NA	0.0255406549194507	NA	White pi
XIV	13975000.5	NA	NA	0.0347773581965636	NA	White pi
XIV	14025000.5	NA	NA	0.0394911280846734	NA	White pi
XIV	14075000.5	NA	NA	0.0403949494973608	NA	White pi
XIV	14125000.5	NA	NA	0.0495003080847935	NA	White pi
XIV	14175000.5	NA	NA	0.0479749635306737	NA	White pi
XIV	14225000.5	NA	NA	0.0542991958860539	NA	White pi
XIV	14275000.5	NA	NA	0.040615315003448	NA	White pi
XIV	14325000.5	NA	NA	0.0465727436710829	NA	White pi
XIV	14375000.5	NA	NA	0.0576184550133803	NA	White pi
XIV	14425000.5	NA	NA	0.0617686664190193	NA	White pi
XIV	14475000.5	NA	NA	0.0443077111770928	NA	White pi
XIV	14525000.5	NA	NA	0.0523129644516404	NA	White pi
XIV	14575000.5	NA	NA	0.0661254973178567	NA	White pi
XIV	14625000.5	NA	NA	0.0599461116540891	NA	White pi
XIV	14675000.5	NA	NA	0.0629191287952416	NA	White pi
XIV	14725000.5	NA	NA	0.0581221866229822	NA	White pi
XIV	14775000.5	NA	NA	0.0364217358900299	NA	White pi
XIV	14825000.5	NA	NA	0.0571033367650495	NA	White pi
XIV	14875000.5	NA	NA	0.0643539057063326	NA	White pi
XIV	14925000.5	NA	NA	0.0462157082638629	NA	White pi
XIV	14975000.5	NA	NA	0.0639722548657858	NA	White pi
XIV	15025000.5	NA	NA	0.0845196876291729	NA	White pi
XIV	15075000.5	NA	NA	0.059818968909878	NA	White pi
XIV	15125000.5	NA	NA	0.0476829266162571	NA	White pi
XIV	15175000.5	NA	NA	0.0647136236196143	NA	White pi
XIV	15225000.5	NA	NA	0.051038686736358	NA	White pi
XIV	15275000.5	NA	NA	0.0376098768205378	NA	White pi
XIV	15325000.5	NA	NA	0.0561488190236454	NA	White pi
XIV	15375000.5	NA	NA	0.036159676429664	NA	White pi
XIV	15425000.5	NA	NA	0.0456535416941018	NA	White pi
XIV	15475000.5	NA	NA	0.0679926106583011	NA	White pi
XIV	15525000.5	NA	NA	0.0606556516530239	NA	White pi
XIV	15575000.5	NA	NA	0.0562454452438805	NA	White pi
XIV	15625000.5	NA	NA	0.0388108647608184	NA	White pi
XIV	15675000.5	NA	NA	0.039806071484314	NA	White pi
XIV	15725000.5	NA	NA	0.0351746338622076	NA	White pi
XIV	15775000.5	NA	NA	0.0530291323910375	NA	White pi
XIV	15825000.5	NA	NA	0.0316976908982082	NA	White pi
XIV	15875000.5	NA	NA	0.028897889100787	NA	White pi
XIV	15925000.5	NA	NA	0.0293193847686655	NA	White pi
XIV	15975000.5	NA	NA	0.031739912305316	NA	White pi
XIV	16025000.5	NA	NA	0.0114420675322694	NA	White pi
XIV	16075000.5	NA	NA	0.0146060521140847	NA	White pi
XIV	16125000.5	NA	NA	0	NA	White pi
XV	25000.5	NA	NA	0.0226086956521739	NA	White pi
XV	75000.5	NA	NA	0.012993075246417	NA	White pi
XV	125000.5	NA	NA	0.0217638551048583	NA	White pi
XV	175000.5	NA	NA	0.0166511298381683	NA	White pi
XV	225000.5	NA	NA	0.0311887885528368	NA	White pi
XV	275000.5	NA	NA	0.033330574864835	NA	White pi
XV	325000.5	NA	NA	0.0269955915953458	NA	White pi
XV	375000.5	NA	NA	0.0581079732240314	NA	White pi
XV	425000.5	NA	NA	0.0427929784706891	NA	White pi
XV	475000.5	NA	NA	0.0529062842154656	NA	White pi
XV	525000.5	NA	NA	0.0487438252083616	NA	White pi
XV	575000.5	NA	NA	0.0393411183822779	NA	White pi
XV	625000.5	NA	NA	0.0793967400506295	NA	White pi
XV	675000.5	NA	NA	0.0656063305527041	NA	White pi
XV	725000.5	NA	NA	0.0809193102230592	NA	White pi
XV	775000.5	NA	NA	0.062843107906479	NA	White pi
XV	825000.5	NA	NA	0.0333874560893871	NA	White pi
XV	875000.5	NA	NA	0.0711102812653961	NA	White pi
XV	925000.5	NA	NA	0.0797737988016093	NA	White pi
XV	975000.5	NA	NA	0.0365202077876133	NA	White pi
XV	1025000.5	NA	NA	0.0520508374745696	NA	White pi
XV	1075000.5	NA	NA	0.0476008253322385	NA	White pi
XV	1125000.5	NA	NA	0.04858354081152	NA	White pi
XV	1175000.5	NA	NA	0.0597688959853199	NA	White pi
XV	1225000.5	NA	NA	0.0507575402757752	NA	White pi
XV	1275000.5	NA	NA	0.0517231484046123	NA	White pi
XV	1325000.5	NA	NA	0.0542066007542834	NA	White pi
XV	1375000.5	NA	NA	0.0540894006110611	NA	White pi
XV	1425000.5	NA	NA	0.0517782990724522	NA	White pi
XV	1475000.5	NA	NA	0.0434860799071009	NA	White pi
XV	1525000.5	NA	NA	0.0618329499004481	NA	White pi
XV	1575000.5	NA	NA	0.0516658556645982	NA	White pi
XV	1625000.5	NA	NA	0.0383130423388599	NA	White pi
XV	1675000.5	NA	NA	0.0270477484472049	NA	White pi
XV	1725000.5	NA	NA	0.0408199650160893	NA	White pi
XV	1775000.5	NA	NA	0.0457898301724707	NA	White pi
XV	1825000.5	NA	NA	0.0421706832046029	NA	White pi
XV	1875000.5	NA	NA	0.0558960982675077	NA	White pi
XV	1925000.5	NA	NA	0.0447590106091452	NA	White pi
XV	1975000.5	NA	NA	0.0474873380850926	NA	White pi
XV	2025000.5	NA	NA	0.0483342391524777	NA	White pi
XV	2075000.5	NA	NA	0.0519116272768811	NA	White pi
XV	2125000.5	NA	NA	0.0502348614988189	NA	White pi
XV	2175000.5	NA	NA	0.0495490700709385	NA	White pi
XV	2225000.5	NA	NA	0.0510865625770161	NA	White pi
XV	2275000.5	NA	NA	0.0463629885165175	NA	White pi
XV	2325000.5	NA	NA	0.0487864059732524	NA	White pi
XV	2375000.5	NA	NA	0.0374841471777342	NA	White pi
XV	2425000.5	NA	NA	0.0505076113847594	NA	White pi
XV	2475000.5	NA	NA	0.045887832784812	NA	White pi
XV	2525000.5	NA	NA	0.0378779206163143	NA	White pi
XV	2575000.5	NA	NA	0.0404372387215046	NA	White pi
XV	2625000.5	NA	NA	0.0408229239403108	NA	White pi
XV	2675000.5	NA	NA	0.0525299995600104	NA	White pi
XV	2725000.5	NA	NA	0.052366383159374	NA	White pi
XV	2775000.5	NA	NA	0.0444780189409293	NA	White pi
XV	2825000.5	NA	NA	0.0442971738513514	NA	White pi
XV	2875000.5	NA	NA	0.0415399459897487	NA	White pi
XV	2925000.5	NA	NA	0.0557604874154618	NA	White pi
XV	2975000.5	NA	NA	0.0405915659480534	NA	White pi
XV	3025000.5	NA	NA	0.0327614128069232	NA	White pi
XV	3075000.5	NA	NA	0.033428654712126	NA	White pi
XV	3125000.5	NA	NA	0.0471737886590176	NA	White pi
XV	3175000.5	NA	NA	0.0421061020036429	NA	White pi
XV	3225000.5	NA	NA	0.0473085147685045	NA	White pi
XV	3275000.5	NA	NA	0.0540872215276199	NA	White pi
XV	3375000.5	NA	NA	0.0455783906239041	NA	White pi
XV	3425000.5	NA	NA	0.0461252777133004	NA	White pi
XV	3475000.5	NA	NA	0.0468023485426924	NA	White pi
XV	3525000.5	NA	NA	0.0392584622175976	NA	White pi
XV	3575000.5	NA	NA	0.0384658398370312	NA	White pi
XV	3625000.5	NA	NA	0.0454262802021877	NA	White pi
XV	3675000.5	NA	NA	0.0441397220661773	NA	White pi
XV	3725000.5	NA	NA	0.0547795654799696	NA	White pi
XV	3775000.5	NA	NA	0.0387750223997741	NA	White pi
XV	3825000.5	NA	NA	0.051441921627303	NA	White pi
XV	3875000.5	NA	NA	0.0460825909885802	NA	White pi
XV	3925000.5	NA	NA	0.0404836424356863	NA	White pi
XV	3975000.5	NA	NA	0.0497364428020523	NA	White pi
XV	4025000.5	NA	NA	0.0358851066456994	NA	White pi
XV	4075000.5	NA	NA	0.0464887948211401	NA	White pi
XV	4125000.5	NA	NA	0.0447942160450861	NA	White pi
XV	4175000.5	NA	NA	0.0338223067301922	NA	White pi
XV	4225000.5	NA	NA	0.0346857796932776	NA	White pi
XV	4275000.5	NA	NA	0.0284380883004726	NA	White pi
XV	4325000.5	NA	NA	0.0482020152968313	NA	White pi
XV	4375000.5	NA	NA	0.0257580655167122	NA	White pi
XV	4425000.5	NA	NA	0.0465512534760449	NA	White pi
XV	4475000.5	NA	NA	0.0259741778920133	NA	White pi
XV	4525000.5	NA	NA	0.0297451372113045	NA	White pi
XV	4575000.5	NA	NA	0.0173610721065815	NA	White pi
XV	4625000.5	NA	NA	0.0323124467085928	NA	White pi
XV	4675000.5	NA	NA	0.0453551775259441	NA	White pi
XV	4725000.5	NA	NA	0.026826202348597	NA	White pi
XV	4775000.5	NA	NA	0.0512380485413091	NA	White pi
XV	4825000.5	NA	NA	0.0285429648336865	NA	White pi
XV	4875000.5	NA	NA	0.0213679310157998	NA	White pi
XV	4925000.5	NA	NA	0.0276059209803	NA	White pi
XV	4975000.5	NA	NA	0.0330426547993911	NA	White pi
XV	5025000.5	NA	NA	0.0255993831726139	NA	White pi
XV	5075000.5	NA	NA	0.0278979095399461	NA	White pi
XV	5125000.5	NA	NA	0.0255072019860877	NA	White pi
XV	5175000.5	NA	NA	0.0414690779996914	NA	White pi
XV	5225000.5	NA	NA	0.020615844319367	NA	White pi
XV	5275000.5	NA	NA	0.0300375819738276	NA	White pi
XV	5325000.5	NA	NA	0.033605249157652	NA	White pi
XV	5375000.5	NA	NA	0.0280021069334283	NA	White pi
XV	5425000.5	NA	NA	0.0168498510502344	NA	White pi
XV	5475000.5	NA	NA	0.0380766959768922	NA	White pi
XV	5525000.5	NA	NA	0.0406481250847361	NA	White pi
XV	5575000.5	NA	NA	0.0314674367763353	NA	White pi
XV	5625000.5	NA	NA	0.0296037960509177	NA	White pi
XV	5675000.5	NA	NA	0.0207250750345526	NA	White pi
XV	5725000.5	NA	NA	0.0292567200947368	NA	White pi
XV	5775000.5	NA	NA	0.0236357402494762	NA	White pi
XV	5825000.5	NA	NA	0.0188260605687853	NA	White pi
XV	5875000.5	NA	NA	0.0238378534354081	NA	White pi
XV	5925000.5	NA	NA	0.0142318721835313	NA	White pi
XV	5975000.5	NA	NA	0.0170478660693232	NA	White pi
XV	6025000.5	NA	NA	0.0293507832726315	NA	White pi
XV	6075000.5	NA	NA	0.0198989024437876	NA	White pi
XV	6125000.5	NA	NA	0.0275539663620712	NA	White pi
XV	6175000.5	NA	NA	0.0307954481437665	NA	White pi
XV	6225000.5	NA	NA	0.0262243459671719	NA	White pi
XV	6275000.5	NA	NA	0.0196499145569829	NA	White pi
XV	6325000.5	NA	NA	0.0328496471959311	NA	White pi
XV	6375000.5	NA	NA	0.035466800636356	NA	White pi
XV	6425000.5	NA	NA	0.0271584211612839	NA	White pi
XV	6475000.5	NA	NA	0.0433416874399478	NA	White pi
XV	6525000.5	NA	NA	0.0390112947399608	NA	White pi
XV	6575000.5	NA	NA	0.0136152193734835	NA	White pi
XV	6625000.5	NA	NA	0.0261824703756051	NA	White pi
XV	6675000.5	NA	NA	0.0404537718261916	NA	White pi
XV	6725000.5	NA	NA	0.0309881082262183	NA	White pi
XV	6775000.5	NA	NA	0.0294917290893137	NA	White pi
XV	6825000.5	NA	NA	0.0287403057236969	NA	White pi
XV	6875000.5	NA	NA	0.0315016575052683	NA	White pi
XV	6925000.5	NA	NA	0.0313333152957777	NA	White pi
XV	6975000.5	NA	NA	0.024041025088212	NA	White pi
XV	7025000.5	NA	NA	0.0317905346378963	NA	White pi
XV	7075000.5	NA	NA	0.0332805700972305	NA	White pi
XV	7125000.5	NA	NA	0.0338594696864989	NA	White pi
XV	7175000.5	NA	NA	0.0294266433773349	NA	White pi
XV	7225000.5	NA	NA	0.0197433105034913	NA	White pi
XV	7275000.5	NA	NA	0.0363841114656829	NA	White pi
XV	7325000.5	NA	NA	0.0214206007511471	NA	White pi
XV	7375000.5	NA	NA	0.0316452547286466	NA	White pi
XV	7425000.5	NA	NA	0.0343910449622716	NA	White pi
XV	7475000.5	NA	NA	0.0259422795858292	NA	White pi
XV	7525000.5	NA	NA	0.0263808924607367	NA	White pi
XV	7575000.5	NA	NA	0.0341297945523024	NA	White pi
XV	7625000.5	NA	NA	0.044089614572718	NA	White pi
XV	7675000.5	NA	NA	0.0335021265193104	NA	White pi
XV	7725000.5	NA	NA	0.0316670124481327	NA	White pi
XV	7775000.5	NA	NA	0.0303638469114841	NA	White pi
XV	7825000.5	NA	NA	0.034358044319297	NA	White pi
XV	7875000.5	NA	NA	0.0208480105189329	NA	White pi
XV	7925000.5	NA	NA	0.0351978439508236	NA	White pi
XV	7975000.5	NA	NA	0.0222364868028782	NA	White pi
XV	8025000.5	NA	NA	0.0156945971734321	NA	White pi
XV	8075000.5	NA	NA	0.0389323704000204	NA	White pi
XV	8125000.5	NA	NA	0.0326046894898494	NA	White pi
XV	8175000.5	NA	NA	0.0317945014876263	NA	White pi
XV	8225000.5	NA	NA	0.025785130580761	NA	White pi
XV	8275000.5	NA	NA	0.0236470499033933	NA	White pi
XV	8325000.5	NA	NA	0.0157708090180773	NA	White pi
XV	8375000.5	NA	NA	0.0207884025691901	NA	White pi
XV	8425000.5	NA	NA	0.0848224875464537	NA	White pi
XV	8475000.5	NA	NA	0.0216934975762173	NA	White pi
XV	8525000.5	NA	NA	0.0273852162665592	NA	White pi
XV	8575000.5	NA	NA	0.0300799037279907	NA	White pi
XV	8625000.5	NA	NA	0.0262602575713162	NA	White pi
XV	8675000.5	NA	NA	0.0234990120900714	NA	White pi
XV	8725000.5	NA	NA	0.0257568014131259	NA	White pi
XV	8775000.5	NA	NA	0.0237915240852856	NA	White pi
XV	8825000.5	NA	NA	0.0216857366157618	NA	White pi
XV	8875000.5	NA	NA	0.0099457096594697	NA	White pi
XV	8925000.5	NA	NA	0.0241588528771251	NA	White pi
XV	8975000.5	NA	NA	0.0290268604641219	NA	White pi
XV	9025000.5	NA	NA	0.0255189208755702	NA	White pi
XV	9075000.5	NA	NA	0.020752957445325	NA	White pi
XV	9125000.5	NA	NA	0.0254800274301388	NA	White pi
XV	9175000.5	NA	NA	0.0266459057271406	NA	White pi
XV	9225000.5	NA	NA	0.0282403123551914	NA	White pi
XV	9275000.5	NA	NA	0.0605146997818973	NA	White pi
XV	9325000.5	NA	NA	0.0382278281048279	NA	White pi
XV	9375000.5	NA	NA	0.0422424968459552	NA	White pi
XV	9425000.5	NA	NA	0.0351426578500978	NA	White pi
XV	9475000.5	NA	NA	0.0277413679262842	NA	White pi
XV	9525000.5	NA	NA	0.0339727879658581	NA	White pi
XV	9575000.5	NA	NA	0.0377710839063271	NA	White pi
XV	9625000.5	NA	NA	0.0312279980583628	NA	White pi
XV	9675000.5	NA	NA	0.0301787400589352	NA	White pi
XV	9725000.5	NA	NA	0.0264766149550888	NA	White pi
XV	9775000.5	NA	NA	0.0243486490140409	NA	White pi
XV	9825000.5	NA	NA	0.0310957114529319	NA	White pi
XV	9875000.5	NA	NA	0.0482364117675504	NA	White pi
XV	9925000.5	NA	NA	0.0262224764466568	NA	White pi
XV	9975000.5	NA	NA	0.0132354908639712	NA	White pi
XV	10025000.5	NA	NA	0.0248344528026059	NA	White pi
XV	10075000.5	NA	NA	0.0247744732306313	NA	White pi
XV	10125000.5	NA	NA	0.0514232471765574	NA	White pi
XV	10175000.5	NA	NA	0.0353964611129807	NA	White pi
XV	10225000.5	NA	NA	0.0389825163699457	NA	White pi
XV	10275000.5	NA	NA	0.0288536307157932	NA	White pi
XV	10325000.5	NA	NA	0.0243364022109802	NA	White pi
XV	10375000.5	NA	NA	0.0340829485842698	NA	White pi
XV	10425000.5	NA	NA	0.0273119588300502	NA	White pi
XV	10475000.5	NA	NA	0.0378056733939245	NA	White pi
XV	10525000.5	NA	NA	0.0278076658349116	NA	White pi
XV	10575000.5	NA	NA	0.041023022707577	NA	White pi
XV	10625000.5	NA	NA	0.0308516360376512	NA	White pi
XV	10675000.5	NA	NA	0.023262908044006	NA	White pi
XV	10725000.5	NA	NA	0.032281024683845	NA	White pi
XV	10775000.5	NA	NA	0.0493348645099818	NA	White pi
XV	10825000.5	NA	NA	0.0386385756612732	NA	White pi
XV	10875000.5	NA	NA	0.0253028525650195	NA	White pi
XV	10925000.5	NA	NA	0.0433935253340231	NA	White pi
XV	10975000.5	NA	NA	0.0363670227887312	NA	White pi
XV	11025000.5	NA	NA	0.0460960710735158	NA	White pi
XV	11075000.5	NA	NA	0.0386422682155686	NA	White pi
XV	11125000.5	NA	NA	0.039432210808286	NA	White pi
XV	11175000.5	NA	NA	0.0381164939988469	NA	White pi
XV	11225000.5	NA	NA	0.0410372300809069	NA	White pi
XV	11275000.5	NA	NA	0.0439704601499469	NA	White pi
XV	11325000.5	NA	NA	0.0310701790820646	NA	White pi
XV	11375000.5	NA	NA	0.0214048264830655	NA	White pi
XV	11425000.5	NA	NA	0.0474075368869217	NA	White pi
XV	11475000.5	NA	NA	0.0411808406458491	NA	White pi
XV	11525000.5	NA	NA	0.0190577797742714	NA	White pi
XV	11575000.5	NA	NA	0.0320947160522535	NA	White pi
XV	11625000.5	NA	NA	0.0297434201341117	NA	White pi
XV	11675000.5	NA	NA	0.0321649910036565	NA	White pi
XV	11725000.5	NA	NA	0.0458601503107727	NA	White pi
XV	11775000.5	NA	NA	0.0439664890912708	NA	White pi
XV	11825000.5	NA	NA	0.0423812646941545	NA	White pi
XV	11875000.5	NA	NA	0.0405091550690456	NA	White pi
XV	11925000.5	NA	NA	0.0291155656601236	NA	White pi
XV	11975000.5	NA	NA	0.0272272664572195	NA	White pi
XV	12025000.5	NA	NA	0.0291044473166943	NA	White pi
XV	12075000.5	NA	NA	0.0378403185767253	NA	White pi
XV	12125000.5	NA	NA	0.0490475459234663	NA	White pi
XV	12175000.5	NA	NA	0.0454561536723901	NA	White pi
XV	12225000.5	NA	NA	0.0257940268601754	NA	White pi
XV	12275000.5	NA	NA	0.0600022625287529	NA	White pi
XV	12325000.5	NA	NA	0.038332839300939	NA	White pi
XV	12375000.5	NA	NA	0.0263783893155276	NA	White pi
XV	12425000.5	NA	NA	0.0313588755519757	NA	White pi
XV	12475000.5	NA	NA	0.0382912465283157	NA	White pi
XV	12525000.5	NA	NA	0.0313696250079134	NA	White pi
XV	12575000.5	NA	NA	0.0448824011184923	NA	White pi
XV	12625000.5	NA	NA	0.0235820204242422	NA	White pi
XV	12675000.5	NA	NA	0.0423650104880186	NA	White pi
XV	12725000.5	NA	NA	0.0565959616870231	NA	White pi
XV	12775000.5	NA	NA	0.0318987453160175	NA	White pi
XV	12825000.5	NA	NA	0.0262743228845399	NA	White pi
XV	12875000.5	NA	NA	0.0592856630714234	NA	White pi
XV	12925000.5	NA	NA	0.0402676411875917	NA	White pi
XV	12975000.5	NA	NA	0.0425678514657444	NA	White pi
XV	13025000.5	NA	NA	0.0514113179091271	NA	White pi
XV	13075000.5	NA	NA	0.0283259799290961	NA	White pi
XV	13125000.5	NA	NA	0.0303145080371322	NA	White pi
XV	13175000.5	NA	NA	0.044674621880714	NA	White pi
XV	13225000.5	NA	NA	0.0105705909993056	NA	White pi
XV	13275000.5	NA	NA	0.0093498996931167	NA	White pi
XV	13325000.5	NA	NA	0.0164122453135141	NA	White pi
XV	13375000.5	NA	NA	0.0397589462020267	NA	White pi
XV	13425000.5	NA	NA	0.0247308765091926	NA	White pi
XV	13475000.5	NA	NA	0.0360918602053513	NA	White pi
XV	13525000.5	NA	NA	0.0174525324280532	NA	White pi
XV	13575000.5	NA	NA	0.0270080076091566	NA	White pi
XV	13625000.5	NA	NA	0.0362116790517163	NA	White pi
XV	13675000.5	NA	NA	0.0291771682291421	NA	White pi
XV	13725000.5	NA	NA	0.0344882165868768	NA	White pi
XV	13775000.5	NA	NA	0.0240678384387762	NA	White pi
XV	13825000.5	NA	NA	0.0245212580619929	NA	White pi
XV	13875000.5	NA	NA	0.0294122874294393	NA	White pi
XV	13925000.5	NA	NA	0.0331766941427214	NA	White pi
XV	13975000.5	NA	NA	0.0237088351672269	NA	White pi
XV	14025000.5	NA	NA	0.0260637580371996	NA	White pi
XV	14075000.5	NA	NA	0.0310291153517585	NA	White pi
XV	14125000.5	NA	NA	0.0195445781451284	NA	White pi
XV	14175000.5	NA	NA	0.0108843364618921	NA	White pi
XV	14225000.5	NA	NA	0.0060404644913378	NA	White pi
XV	14275000.5	NA	NA	0.0190636924865677	NA	White pi
XV	14325000.5	NA	NA	0.0094429055093875	NA	White pi
XV	14375000.5	NA	NA	0.0139987283328277	NA	White pi
XV	14425000.5	NA	NA	0.0091147883150996	NA	White pi
XV	14475000.5	NA	NA	0.0172213616811605	NA	White pi
XV	14525000.5	NA	NA	0.007180942707339	NA	White pi
XV	14575000.5	NA	NA	0.0158036961134587	NA	White pi
XV	14625000.5	NA	NA	0.0097868661376531	NA	White pi
XV	14675000.5	NA	NA	0.0062460413625974	NA	White pi
XV	14725000.5	NA	NA	0.0155577514092046	NA	White pi
XV	14775000.5	NA	NA	0.0126236262946879	NA	White pi
XV	14825000.5	NA	NA	0.0110760652305389	NA	White pi
XV	14875000.5	NA	NA	0.0189985032188563	NA	White pi
XV	14925000.5	NA	NA	0.0294937027078282	NA	White pi
XV	14975000.5	NA	NA	0.0180343099094595	NA	White pi
XV	15025000.5	NA	NA	0.0321189796323294	NA	White pi
XV	15075000.5	NA	NA	0.0239445718722403	NA	White pi
XV	15125000.5	NA	NA	0.0329373106970818	NA	White pi
XV	15175000.5	NA	NA	0.0375596274243708	NA	White pi
XV	15225000.5	NA	NA	0.0300890203105094	NA	White pi
XV	15275000.5	NA	NA	0.0403011985556836	NA	White pi
XV	15325000.5	NA	NA	0.0377544773032855	NA	White pi
XV	15375000.5	NA	NA	0.0417559956708464	NA	White pi
XV	15425000.5	NA	NA	0.0358658510178819	NA	White pi
XV	15475000.5	NA	NA	0.0443855267139714	NA	White pi
XV	15525000.5	NA	NA	0.057800660578978	NA	White pi
XV	15575000.5	NA	NA	0.0593401496659719	NA	White pi
XV	15625000.5	NA	NA	0.0588308455255983	NA	White pi
XV	15675000.5	NA	NA	0.0441698899265125	NA	White pi
XV	15725000.5	NA	NA	0.0621019623056282	NA	White pi
XV	15775000.5	NA	NA	0.0127759878659503	NA	White pi
XV	15825000.5	NA	NA	0.0346318640430314	NA	White pi
XV	15875000.5	NA	NA	0.0237201112938565	NA	White pi
XV	15925000.5	NA	NA	0.048799110854086	NA	White pi
XV	15975000.5	NA	NA	0.0324958208804012	NA	White pi
XV	16025000.5	NA	NA	0.0170757432446225	NA	White pi
XV	16075000.5	NA	NA	0.0306107865572966	NA	White pi
