pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
common	chrXII	17000001	17050000	0.0434709906127562	1092	33796	777438	74322
white	chrXII	17000001	17050000	0.0434960384694487	1092	35530	816856	34904
white	chrXII	17050001	17100000	0.0449119704574415	616	20724	461436	19044
common	chrXII	17050001	17100000	0.0470634477804458	616	20834	442679	37801
common	chrXII	17100001	17150000	0.0448992908958402	798	25321	563951	58489
white	chrXII	17100001	17150000	0.0420041290832464	798	25086	597227	25213
common	chrXII	17150001	17200000	0.0241186128255863	882	15322	635277	52683
white	chrXII	17150001	17200000	0.024851976460941	882	16487	663408	24552
common	chrXII	17200001	17250000	0.0372082108787366	1110	29651	796894	68906
white	chrXII	17200001	17250000	0.035135008634936	1110	29276	833243	32557
common	chrXII	17250001	17300000	0.0457420752196267	1102	36156	790432	69128
white	chrXII	17250001	17300000	0.0460529371643144	1102	37676	818102	41458
common	chrXII	17300001	17350000	0.0345575394418517	1211	30197	873818	70762
white	chrXII	17300001	17350000	0.0353275078210161	1211	31890	902696	41884
common	chrXII	17350001	17400000	0.0462260318589686	1149	38462	832042	64178
white	chrXII	17350001	17400000	0.045919723241469	1149	39396	857932	38288
white	chrXII	17400001	17450000	0.0586508723073884	741	32371	551927	26053
common	chrXII	17400001	17450000	0.0589188996244535	741	31362	532291	45689
common	chrXII	17450001	17500000	0.0311201006545732	260	5862	188367	14433
white	chrXII	17450001	17500000	0.0360481686214942	260	6906	191577	11223
common	chrXII	17500001	17550000	0.045690533548244	1125	36681	802814	74686
white	chrXII	17500001	17550000	0.0479156872429942	1125	40259	840205	37295
common	chrXII	17550001	17600000	0.0490757469790573	1157	40418	823584	78876
white	chrXII	17550001	17600000	0.0475740091594004	1157	41095	863812	38648
common	chrXII	17600001	17650000	0.0461592014207096	906	29969	649253	57427
white	chrXII	17600001	17650000	0.0480992113486879	906	32184	669117	37563
common	chrXII	17650001	17700000	0.0346401776406374	1102	27347	789459	70101
white	chrXII	17650001	17700000	0.0344598444289756	1102	28366	823161	36399
white	chrXII	17700001	17750000	0.0446508273459612	983	32813	734880	31860
common	chrXII	17700001	17750000	0.0477265128719491	983	33689	705876	60864
common	chrXII	17750001	17800000	0.0328833171385235	1098	25821	785231	71209
white	chrXII	17750001	17800000	0.0326494342769152	1098	26822	821515	34925
common	chrXII	17800001	17850000	0.0403481713026748	1122	32360	802019	73141
white	chrXII	17800001	17850000	0.040764861277159	1122	33995	833929	41231
common	chrXII	17850001	17900000	0.0572026508545518	923	37556	656543	63397
white	chrXII	17850001	17900000	0.052902878116989	923	36321	686560	33380
common	chrXII	17900001	17950000	0.0397040311392306	1105	31509	793597	68303
white	chrXII	17900001	17950000	0.0396774552276331	1105	32825	827296	34604
common	chrXII	17950001	18000000	0.0267705439613065	1145	21885	817503	75597
white	chrXII	17950001	18000000	0.0268410049171328	1145	22981	856190	36910
common	chrXII	18000001	18050000	0.044279991050283	989	31467	710637	60783
white	chrXII	18000001	18050000	0.0535193496589353	989	39363	735491	35929
white	chrXII	18050001	18100000	0.019250678025949	895	12812	665535	32565
common	chrXII	18050001	18100000	0.0140328225869176	895	9021	642850	55250
common	chrXII	18100001	18150000	0.025859639372242	711	13121	507393	47187
white	chrXII	18100001	18150000	0.0313488481464905	711	16531	527324	27256
common	chrXII	18150001	18200000	0.0353726742750031	826	20909	591106	53174
white	chrXII	18150001	18200000	0.0321681579543214	826	19748	613899	30381
common	chrXII	18200001	18250000	0.030467042855056	934	20231	664029	64491
white	chrXII	18200001	18250000	0.0271846304434563	934	18941	696754	31766
common	chrXII	18250001	18300000	0.03422374466377	1039	25237	737412	73008
white	chrXII	18250001	18300000	0.0366618520549638	1039	28479	776802	33618
common	chrXII	18300001	18350000	0.0228855486567317	647	10667	466102	38558
white	chrXII	18300001	18350000	0.0249373642892934	647	11944	478960	25700
white	chrXII	18350001	18400000	0.041863685490408	481	14874	355296	19884
common	chrXII	18350001	18400000	0.039299710760127	481	13628	346771	28409
common	chrXII	18400001	18450000	0.039594887787837	796	23031	581666	39214
white	chrXII	18400001	18450000	0.0399271225227235	796	23624	591678	29202
common	chrXII	18450001	18500000	0.0210700558314395	603	9012	427716	42624
white	chrXII	18450001	18500000	0.0205120590073537	603	9255	451198	19142
common	chrXII	18500001	18550000	0.0292539910526288	1077	22730	776988	63072
white	chrXII	18500001	18550000	0.033106436801395	1077	26541	801687	38373
common	chrXII	18550001	18600000	0.0213720370865283	675	10396	486430	40070
white	chrXII	18550001	18600000	0.0221134907552598	675	11014	498067	28433
common	chrXII	18600001	18650000	0.0136926280324155	1070	10469	764572	70028
white	chrXII	18600001	18650000	0.0189593221062731	1070	15096	796231	38369
white	chrXII	18650001	18700000	0.021695859357407	528	8382	386341	25499
common	chrXII	18650001	18700000	0.0206193663916894	528	7876	381971	29869
white	chrXII	18700001	18750000	0.031030871256431	620	14192	457351	26249
common	chrXII	18700001	18750000	0.0310995342963138	620	13790	443415	40185
common	chrXII	18750001	18800000	0.0284456874424911	914	18796	660768	52152
white	chrXII	18750001	18800000	0.0273321776911459	914	18369	672065	40855
common	chrXII	18800001	18850000	0.03151147226927	874	19870	630564	51156
white	chrXII	18800001	18850000	0.0342466382681607	874	22366	653086	28634
common	chrXII	18850001	18900000	0.0445863965639713	804	25672	575781	51339
white	chrXII	18850001	18900000	0.046840213513586	804	27940	596496	30624
common	chrXII	18900001	18950000	0.0465948044029475	1119	37598	806914	65906
white	chrXII	18900001	18950000	0.0439030492873287	1119	36497	831309	41511
common	chrXII	18950001	19000000	0.0319331527259497	1025	23610	739357	60143
white	chrXII	18950001	19000000	0.0316160179845211	1025	24302	768661	30839
common	chrXII	19000001	19050000	0.0481730252910381	1045	36154	750503	64597
white	chrXII	19000001	19050000	0.041057214296974	1045	32036	780277	34823
white	chrXII	19050001	19100000	0.0592986175612444	925	40668	685817	35683
common	chrXII	19050001	19100000	0.0583690858360085	925	38910	666620	54880
common	chrXII	19100001	19150000	0.0523227444887466	1118	41927	801315	70725
white	chrXII	19100001	19150000	0.0495719991029635	1118	41557	838316	33724
common	chrXII	19150001	19200000	0.0453049721753748	763	24741	546099	49041
white	chrXII	19150001	19200000	0.0463107094283332	763	26389	569825	25315
common	chrXII	19200001	19250000	0.0718378464596395	112	5855	81503	5857
white	chrXII	19200001	19250000	0.067238024756198	112	5633	83777	3583
common	chrXII	19250001	19300000	0.0523120388085244	887	33440	639241	52619
white	chrXII	19250001	19300000	0.0520951371280901	887	34250	657451	34409
common	chrXII	19300001	19350000	0.0387936757159267	961	26882	692948	56632
white	chrXII	19300001	19350000	0.0405614543744857	961	28987	714644	34936
white	chrXII	19350001	19400000	0.0473549872909912	256	8924	188449	11231
common	chrXII	19350001	19400000	0.0456670924165999	256	8438	184772	14908
common	chrXII	19400001	19450000	0.0373489803389964	700	18873	505315	40685
white	chrXII	19400001	19450000	0.0407661021041134	700	20938	513613	32387
common	chrXII	19450001	19500000	0.0381783307589156	824	22492	589130	53590
white	chrXII	19450001	19500000	0.0340111446586988	824	21155	622002	20718
common	chrXII	19500001	19550000	0.0503993875380248	1030	37195	738005	65395
white	chrXII	19500001	19550000	0.0529063975677598	1030	40894	772950	30450
common	chrXII	19550001	19600000	0.0400135827622399	905	25924	647880	58020
white	chrXII	19550001	19600000	0.0375812017114083	905	25420	676402	29498
common	chrXII	19600001	19650000	0.0434875393621165	561	17525	402989	34591
white	chrXII	19600001	19650000	0.0404799207592634	561	17001	419986	17594
white	chrXII	19650001	19700000	0.0684657349909789	628	31952	466686	23154
common	chrXII	19650001	19700000	0.0681254149234313	628	30580	448878	40962
common	chrXII	19700001	19750000	0.0480845040370739	1075	36959	768626	69874
white	chrXII	19700001	19750000	0.0479141280550024	1075	38692	807528	30972
common	chrXII	19750001	19800000	0.0722184259573174	805	41112	569273	58627
white	chrXII	19750001	19800000	0.0713866995602628	805	43231	605589	22311
common	chrXII	19800001	19850000	0.0668189575670203	264	12607	188674	17246
white	chrXII	19800001	19850000	0.065245858372584	264	12855	197024	8896
common	chrXII	19850001	19900000	NA	0	NA	NA	NA
white	chrXII	19850001	19900000	NA	0	NA	NA	NA
common	chrXII	19900001	19950000	NA	0	NA	NA	NA
white	chrXII	19900001	19950000	NA	0	NA	NA	NA
white	chrXII	19950001	20000000	NA	0	NA	NA	NA
common	chrXII	19950001	20000000	NA	0	NA	NA	NA
common	chrXII	20000001	20050000	0.0571599832971888	822	33948	593912	47248
white	chrXII	20000001	20050000	0.0575420098633261	822	35517	617236	23924
common	chrXII	20050001	20100000	0.1092629555703408	19	1478	13527	1293
white	chrXII	20050001	20100000	0.1080629438796825	19	1552	14362	458
common	chrXII	20100001	20150000	0.0547355344057946	265	10398	189968	16732
white	chrXII	20100001	20150000	0.0529869193531774	265	10289	194180	12520
common	chrXII	20150001	20200000	0.0810143523005214	721	42132	520056	42324
white	chrXII	20150001	20200000	0.0818005925501069	721	43927	537001	25379
common	chrXII	20200001	20250000	0.0599390915820515	583	24858	414721	40019
white	chrXII	20200001	20250000	0.0607626844271772	583	26275	432420	22320
white	chrXII	20250001	20300000	0.0668902409811718	558	27924	417460	17780
common	chrXII	20250001	20300000	0.0713582947525083	558	28576	400458	34782
common	chrXII	20300001	20350000	0.0690540242852279	835	41378	599212	52088
white	chrXII	20300001	20350000	0.0660242660740128	835	40878	619136	32164
common	chrXII	20350001	20400000	0.0736468295469341	665	35069	476178	42522
white	chrXII	20350001	20400000	0.0887051805350252	665	43747	493173	25527
common	chrXII	20400001	20450000	0.0654594814394289	712	33323	509063	46297
white	chrXII	20400001	20450000	0.0627280596052341	712	33264	530289	25071
common	chrXII	20450001	20500000	0.0511576188241342	724	26270	513511	51209
white	chrXII	20450001	20500000	0.0497412043899472	724	26745	537683	27037
common	chrXII	20500001	20550000	0.0528784754556339	833	31799	601360	48380
white	chrXII	20500001	20550000	0.0521571613591841	833	32056	614604	35136
common	chrXII	20550001	20600000	0.0609227545050465	651	28605	469529	38251
white	chrXII	20550001	20600000	0.0600735510079135	651	29044	483474	24306
common	chrXII	20600001	20650000	0.0588632542804446	678	28851	490136	38704
white	chrXII	20600001	20650000	0.0592172227722082	678	29729	502033	26807
common	chrXII	20650001	20700000	0.0337752564695297	108	2703	80029	4211
white	chrXII	20650001	20700000	0.029264570859574	108	2263	77329	6911
common	chrXIII	1	50000	0.0299635668319141	731	15733	525071	45109
white	chrXIII	1	50000	0.0308240407961447	731	16707	542012	28168
common	chrXIII	50001	100000	0.0339390695953975	883	21562	635315	53425
white	chrXIII	50001	100000	0.0321328523531114	883	21209	660041	28699
common	chrXIII	100001	150000	0.0652504801209496	817	38325	587352	49908
white	chrXIII	100001	150000	0.0628219580291253	817	38342	610328	26932
common	chrXIII	150001	200000	0.0735248645264028	711	38045	517444	37136
white	chrXIII	150001	200000	0.0679041929942948	711	35421	521632	32948
common	chrXIII	200001	250000	0.0663188559322034	796	37563	566400	54480
white	chrXIII	200001	250000	0.0559087941508412	796	33141	592769	28111
common	chrXIII	250001	300000	0.0771499675002654	541	29792	386157	35823
white	chrXIII	250001	300000	0.0595256502980272	541	23868	400970	21010
white	chrXIII	300001	350000	0.0625737882462016	976	46164	737753	23527
common	chrXIII	300001	350000	0.0641951488819655	976	44651	695551	65729
common	chrXIII	350001	400000	0.0530828955114463	876	33453	630203	53077
white	chrXIII	350001	400000	0.0530545049511009	876	34676	653592	29688
common	chrXIII	400001	450000	0.0713317075233651	992	50602	709390	64370
white	chrXIII	400001	450000	0.0712656961944805	992	52662	738953	34807
common	chrXIII	450001	500000	0.0343855606302673	1160	28948	841865	62935
white	chrXIII	450001	500000	0.0320981728250774	1160	27684	862479	42321
common	chrXIII	500001	550000	0.0450183430823176	1057	34433	764866	59594
white	chrXIII	500001	550000	0.0428233255022662	1057	33503	782354	42106
common	chrXIII	550001	600000	0.0455618247114175	986	32567	714787	54293
white	chrXIII	550001	600000	0.0450862073635117	986	33294	738452	30628
white	chrXIII	600001	650000	0.0503306918247433	1198	45005	894186	40254
common	chrXIII	600001	650000	0.0504185265586175	1198	43362	860041	74399
common	chrXIII	650001	700000	0.0521785781701731	845	31512	603926	55174
white	chrXIII	650001	700000	0.054785716525065	845	34950	637940	21160
common	chrXIII	700001	750000	0.0410662760966911	1115	32749	797467	72233
white	chrXIII	700001	750000	0.0407230675037018	1115	33855	831347	38353
common	chrXIII	750001	800000	0.0557431706940735	874	35043	628651	53069
white	chrXIII	750001	800000	0.0562630395109674	874	36595	650427	31293
common	chrXIII	800001	850000	0.0526055521451469	900	33935	645084	56916
white	chrXIII	800001	850000	0.0516409683426443	900	34664	671250	30750
common	chrXIII	850001	900000	0.0279262543006029	833	16656	596428	53312
white	chrXIII	850001	900000	0.0225950513368426	833	13873	613984	35756
white	chrXIII	900001	950000	0.0425818444915052	1264	40315	946765	39155
common	chrXIII	900001	950000	0.040429749261513	1264	36694	907599	78321
common	chrXIII	950001	1000000	0.0587079564302936	821	34333	584810	55570
white	chrXIII	950001	1000000	0.0567548021338808	821	34608	609781	30599
common	chrXIII	1000001	1050000	0.0421206977783683	920	27893	662216	55384
white	chrXIII	1000001	1050000	0.0410498518461565	920	27763	676324	41276
common	chrXIII	1050001	1100000	0.0353564124224707	1005	25447	719728	64172
white	chrXIII	1050001	1100000	0.0382228807711441	1005	28582	747772	36128
common	chrXIII	1100001	1150000	0.0230372027573754	929	15209	660193	64427
white	chrXIII	1100001	1150000	0.0272957584546365	929	18898	692342	32278
common	chrXIII	1150001	1200000	0.0435191934698671	1078	33791	776462	64378
white	chrXIII	1150001	1200000	0.0395953779010605	1078	31518	796002	44838
common	chrXIII	1200001	1250000	0.0548047241827616	610	23986	437663	38137
white	chrXIII	1200001	1250000	0.0448623667446191	610	20162	449419	26381
white	chrXIII	1250001	1300000	0.0182233484009905	703	9486	520541	27799
common	chrXIII	1250001	1300000	0.0180044577530213	703	9031	501598	46742
common	chrXIII	1300001	1350000	0.0183609314618665	825	11004	599316	44184
white	chrXIII	1300001	1350000	0.0209952232046759	825	12777	608567	34933
common	chrXIII	1350001	1400000	0.016087463664809	754	8689	540110	48010
white	chrXIII	1350001	1400000	0.0108823424642895	754	6110	561460	26660
common	chrXIII	1400001	1450000	0.0093048350280141	679	4484	481900	47720
white	chrXIII	1400001	1450000	0.0067270805605574	679	3437	510920	18700
common	chrXIII	1450001	1500000	0.0342328497006564	781	19201	560894	48286
white	chrXIII	1450001	1500000	0.0323444357441277	781	18712	578523	30657
common	chrXIII	1500001	1550000	0.0175145241334102	963	12077	689542	61598
white	chrXIII	1500001	1550000	0.0179810857557328	963	12891	716920	34220
white	chrXIII	1550001	1600000	0.032844373260319	1002	24567	747982	33578
common	chrXIII	1550001	1600000	0.0341292132858044	1002	24290	711707	69853
common	chrXIII	1600001	1650000	0.0442778428301322	824	26205	591831	50889
white	chrXIII	1600001	1650000	0.0403881287808046	824	24870	615775	26945
common	chrXIII	1650001	1700000	0.0531119516786391	876	32983	621009	62271
white	chrXIII	1650001	1700000	0.051874785210957	876	34114	657622	25658
common	chrXIII	1700001	1750000	0.0406476017863456	817	23683	582642	54618
white	chrXIII	1700001	1750000	0.0360905884110259	817	21987	609217	28043
common	chrXIII	1750001	1800000	0.028053358933605	1140	22910	816658	72542
white	chrXIII	1750001	1800000	0.0248454362237758	1140	21130	850458	38742
common	chrXIII	1800001	1850000	0.0398963475905456	1025	29222	732448	67052
white	chrXIII	1800001	1850000	0.0386350060916083	1025	29365	760062	39438
common	chrXIII	1850001	1900000	0.0511858358407971	880	32015	625466	60934
white	chrXIII	1850001	1900000	0.0489144603221758	880	32272	659764	26636
white	chrXIII	1900001	1950000	0.0421302988094925	1027	32062	761020	40040
common	chrXIII	1900001	1950000	0.0436020180209542	1027	32107	736365	64695
common	chrXIII	1950001	2000000	0.0382297050315302	920	25268	660952	56648
white	chrXIII	1950001	2000000	0.0373696800108317	920	25668	686867	30733
common	chrXIII	2000001	2050000	0.0257907493024297	701	12663	490990	55790
white	chrXIII	2000001	2050000	0.0260620321018894	701	13657	524019	22761
common	chrXIII	2050001	2100000	0.0387291977252232	930	25511	658702	66698
white	chrXIII	2050001	2100000	0.0404302197400504	930	28204	697597	27803
common	chrXIII	2100001	2150000	0.0472641328066194	1278	43515	920677	76163
white	chrXIII	2100001	2150000	0.0475775709914256	1278	45556	957510	39330
common	chrXIII	2150001	2200000	0.0380430752873201	993	27193	714795	59745
white	chrXIII	2150001	2200000	0.0375269528372398	993	27916	743892	30648
white	chrXIII	2200001	2250000	0.037176502032865	1299	36164	972765	40455
common	chrXIII	2200001	2250000	0.0380690323289635	1299	35681	937271	75949
common	chrXIII	2250001	2300000	0.0614453840458283	1003	44149	718508	63832
white	chrXIII	2250001	2300000	0.0598268107672685	1003	44562	744850	37490
common	chrXIII	2300001	2350000	0.0469436057841079	669	22452	478276	43544
white	chrXIII	2300001	2350000	0.0518088946923726	669	25631	494722	27098
common	chrXIII	2350001	2400000	0.048550249508241	1119	38800	799172	73648
white	chrXIII	2350001	2400000	0.0491575810515947	1119	41025	834561	38259
common	chrXIII	2400001	2450000	0.039159519566634	910	25359	647582	62218
white	chrXIII	2400001	2450000	0.0446193724340003	910	30365	680534	29266
common	chrXIII	2450001	2500000	0.0224130157060193	594	9544	425824	37496
white	chrXIII	2450001	2500000	0.0193413557762268	594	8533	441179	22141
white	chrXIII	2500001	2550000	0.0310728851201292	827	19238	619125	25935
common	chrXIII	2500001	2550000	0.0313559047685578	827	18403	586907	58153
white	chrXIII	2550001	2600000	0.0577936104319977	875	37752	653221	29279
common	chrXIII	2550001	2600000	0.0603091577486546	875	37634	624018	58482
common	chrXIII	2600001	2650000	0.0575162159826732	1007	41268	717502	67958
white	chrXIII	2600001	2650000	0.0554300211170789	1007	41972	757207	28253
common	chrXIII	2650001	2700000	0.0299019615475035	893	19206	642299	54241
white	chrXIII	2650001	2700000	0.0282306944477783	893	18817	666544	29996
common	chrXIII	2700001	2750000	0.0391319897093942	240	6784	173362	13838
white	chrXIII	2700001	2750000	0.0394721312028236	240	7023	177923	9277
common	chrXIII	2750001	2800000	0.0523760858456821	34	1230	23484	3036
white	chrXIII	2750001	2800000	0.0651291149221368	34	1652	25365	1155
common	chrXIII	2800001	2850000	0.0303857671305266	47	1035	34062	2598
white	chrXIII	2800001	2850000	0.0261614666363015	47	919	35128	1532
white	chrXIII	2850001	2900000	0.2228057014253563	2	297	1333	227
common	chrXIII	2850001	2900000	0.2557692307692307	2	399	1560	0
common	chrXIII	2900001	2950000	0.0323121789383561	517	12077	373760	29500
white	chrXIII	2900001	2950000	0.0327204937001799	517	12725	388900	14360
common	chrXIII	2950001	3000000	0.0495853363695144	1230	44095	889275	70125
white	chrXIII	2950001	3000000	0.0489383133625248	1230	44795	915336	44064
common	chrXIII	3000001	3050000	0.0482659201933116	1159	39709	822713	81307
white	chrXIII	3000001	3050000	0.047719226289297	1159	41419	867973	36047
common	chrXIII	3050001	3100000	0.0477792459207817	1138	38872	813575	74065
white	chrXIII	3050001	3100000	0.0450369685219113	1138	37979	843285	44355
common	chrXIII	3100001	3150000	0.0532200254660883	548	20773	390323	37117
white	chrXIII	3100001	3150000	0.0501647116027472	548	20634	411325	16115
common	chrXIII	3150001	3200000	0.0078266869282899	328	1849	236243	19597
white	chrXIII	3150001	3200000	0.0089759719500876	328	2176	242425	13415
white	chrXIII	3200001	3250000	0.0401713953316892	820	24516	610285	29315
common	chrXIII	3200001	3250000	0.0366308637350343	820	21414	584589	55011
common	chrXIII	3250001	3300000	0.0366797304457635	590	15714	428411	31789
white	chrXIII	3250001	3300000	0.0392652491937285	590	17398	443089	17111
common	chrXIII	3300001	3350000	0.0254004418895538	851	15474	609202	54578
white	chrXIII	3300001	3350000	0.0364782898962509	851	23058	632102	31678
common	chrXIII	3350001	3400000	0.0499599170109009	1065	37517	750942	79758
white	chrXIII	3350001	3400000	0.0437722902240504	1065	34881	796874	33826
common	chrXIII	3400001	3450000	0.054279488394126	1099	42969	791625	65595
white	chrXIII	3400001	3450000	0.0517754723141321	1099	42500	820852	36368
common	chrXIII	3450001	3500000	0.0390040744076921	1063	29791	763792	65348
white	chrXIII	3450001	3500000	0.03294049839214	1063	25947	787693	41447
white	chrXIII	3500001	3550000	0.0423485884613609	1109	34865	823286	41734
common	chrXIII	3500001	3550000	0.0450982328969396	1109	35612	789654	75366
common	chrXIII	3550001	3600000	0.049600094279382	1164	41246	831571	76349
white	chrXIII	3550001	3600000	0.047688413301116	1164	41446	869100	38820
common	chrXIII	3600001	3650000	0.0644812074073171	1142	52892	820270	70490
white	chrXIII	3600001	3650000	0.0638995225702087	1142	54433	851853	38907
common	chrXIII	3650001	3700000	0.0281039178821368	545	10927	388807	36293
white	chrXIII	3650001	3700000	0.0257768991418435	545	10405	403656	21444
common	chrXIII	3700001	3750000	0.0494356774424186	1013	35816	724497	65643
white	chrXIII	3700001	3750000	0.0481085372937082	1013	36112	750636	39504
common	chrXIII	3750001	3800000	0.0675879521542169	1177	57262	847222	70838
white	chrXIII	3750001	3800000	0.0691391019421918	1177	60432	874064	43996
white	chrXIII	3800001	3850000	0.0609362253618006	1286	58115	953702	49378
common	chrXIII	3800001	3850000	0.058308212483878	1286	53753	921877	81203
white	chrXIII	3850001	3900000	0.0637453647893294	1056	50076	785563	38117
common	chrXIII	3850001	3900000	0.0632439778488911	1056	47886	757163	66517
common	chrXIII	3900001	3950000	0.0390534364504927	1047	29455	754223	62437
white	chrXIII	3900001	3950000	0.0382248356246645	1047	29981	784333	32327
common	chrXIII	3950001	4000000	0.0445651188412327	1022	32441	727946	69214
white	chrXIII	3950001	4000000	0.0441119558158908	1022	33625	762265	34895
common	chrXIII	4000001	4050000	0.0434023506519648	1001	31049	715376	65404
white	chrXIII	4000001	4050000	0.0452882299388043	1001	33976	750217	30563
common	chrXIII	4050001	4100000	0.0382961546798119	1072	29506	770469	65691
white	chrXIII	4050001	4100000	0.0357687924533985	1072	28499	796756	39404
common	chrXIII	4100001	4150000	0.0331432143369861	937	22163	668704	62156
white	chrXIII	4100001	4150000	0.0330545507162494	937	22844	691100	39760
common	chrXIII	4150001	4200000	0.0305717209104129	1123	24680	807282	68658
white	chrXIII	4150001	4200000	0.0260471174578908	1123	21877	839901	36039
white	chrXIII	4200001	4250000	0.0	2	0	1560	0
common	chrXIII	4200001	4250000	0.218304576144036	2	291	1333	227
common	chrXIII	4250001	4300000	NA	0	NA	NA	NA
white	chrXIII	4250001	4300000	NA	0	NA	NA	NA
common	chrXIII	4300001	4350000	0.1606092073381793	4	464	2889	231
white	chrXIII	4300001	4350000	0.1105866486850977	4	328	2966	154
common	chrXIII	4350001	4400000	0.0533332546968119	476	18086	339113	32167
white	chrXIII	4350001	4400000	0.0438718662952646	476	15498	353256	18024
common	chrXIII	4400001	4450000	0.0564696010993972	1124	45899	812809	63911
white	chrXIII	4400001	4450000	0.0536038068424503	1124	44552	831135	45585
common	chrXIII	4450001	4500000	0.0386208459021305	764	21138	547321	48599
white	chrXIII	4450001	4500000	0.0428330641196713	764	24396	569560	26360
white	chrXIII	4500001	4550000	0.0300818791470873	918	20383	677584	38456
common	chrXIII	4500001	4550000	0.0333888328186284	918	22099	661868	54172
common	chrXIII	4550001	4600000	0.0423988067445972	1310	40137	946654	75146
white	chrXIII	4550001	4600000	0.0405566975817666	1310	39518	974389	47411
common	chrXIII	4600001	4650000	0.0349313194176044	991	24764	708934	64046
white	chrXIII	4600001	4650000	0.0331996061224158	991	24545	739316	33664
common	chrXIII	4650001	4700000	0.0510283050684532	854	31320	613777	52343
white	chrXIII	4650001	4700000	0.0517032233094027	854	32862	635589	30531
common	chrXIII	4700001	4750000	0.0320098745670413	1037	23677	739678	69182
white	chrXIII	4700001	4750000	0.0325222872068593	1037	25201	774884	33976
common	chrXIII	4750001	4800000	0.0274445603109435	768	15054	548524	50516
white	chrXIII	4750001	4800000	0.0252747960012593	768	14530	574881	24159
white	chrXIII	4800001	4850000	0.0217214656433776	1006	16226	747003	37677
common	chrXIII	4800001	4850000	0.0222341455028435	1006	16037	721278	63402
common	chrXIII	4850001	4900000	0.0272557201234546	975	18969	695964	64536
white	chrXIII	4850001	4900000	0.0283368665970122	975	20558	725486	35014
common	chrXIII	4900001	4950000	0.0289321409784324	852	17710	612122	52438
white	chrXIII	4900001	4950000	0.0300492696052298	852	19108	635889	28671
common	chrXIII	4950001	5000000	0.0451471162774178	1109	35592	788356	76664
white	chrXIII	4950001	5000000	0.0423317283312647	1109	35061	828244	36776
common	chrXIII	5000001	5050000	0.0405511780934985	915	26530	654235	59465
white	chrXIII	5000001	5050000	0.0304751748323455	915	20804	682654	31046
common	chrXIII	5050001	5100000	0.022881040567237	1125	18323	800794	76706
white	chrXIII	5050001	5100000	0.0212637925692905	1125	17845	839220	38280
common	chrXIII	5100001	5150000	0.0431454700800607	1104	34086	790025	71095
white	chrXIII	5100001	5150000	0.0402549642151248	1104	33320	827724	33396
white	chrXIII	5150001	5200000	0.0341082424916727	971	24709	724429	32951
common	chrXIII	5150001	5200000	0.0339615549057811	971	23671	696994	60386
common	chrXIII	5200001	5250000	0.034747919280346	712	17560	505354	50006
white	chrXIII	5200001	5250000	0.0352991347693824	712	18624	527605	27755
common	chrXIII	5250001	5300000	0.0354274731290788	714	17990	507798	49122
white	chrXIII	5250001	5300000	0.033889254256533	714	18087	533709	23211
common	chrXIII	5300001	5350000	0.0298594509587632	752	16025	536681	49879
white	chrXIII	5300001	5350000	0.032085313053376	752	17956	559633	26927
common	chrXIII	5350001	5400000	0.0323689589505851	902	20856	644321	59239
white	chrXIII	5350001	5400000	0.0280574068531431	902	18936	674902	28658
common	chrXIII	5400001	5450000	0.0361265315106013	906	23636	654256	52424
white	chrXIII	5400001	5450000	0.0358708731655422	906	24176	673973	32707
white	chrXIII	5450001	5500000	0.035595657954506	891	23587	662637	32343
common	chrXIII	5450001	5500000	0.0363971456777607	891	23264	639171	55809
common	chrXIII	5500001	5550000	0.0249751389520586	906	16199	648605	58075
white	chrXIII	5500001	5550000	0.0283752664109909	906	19185	676117	30563
common	chrXIII	5550001	5600000	0.0306151845828119	915	20085	656047	57653
white	chrXIII	5550001	5600000	0.0299592679149571	915	20293	677353	36347
common	chrXIII	5600001	5650000	0.0341227406462724	1108	27104	794309	69931
white	chrXIII	5600001	5650000	0.0349246508201349	1108	28823	825291	38949
common	chrXIII	5650001	5700000	0.0322656930305749	1286	29198	904924	98156
white	chrXIII	5650001	5700000	0.0368610878356224	1286	35413	960715	42365
common	chrXIII	5700001	5750000	0.0453377638876205	1031	33264	733693	70487
white	chrXIII	5700001	5750000	0.0413977787700827	1031	31799	768133	36047
white	chrXIII	5750001	5800000	0.0420511931484304	1185	37355	888322	35978
common	chrXIII	5750001	5800000	0.0420284635960225	1185	35479	844166	80134
white	chrXIII	5800001	5850000	0.0408908860267414	1045	31977	782008	33092
common	chrXIII	5800001	5850000	0.0412426158011771	1045	30677	743818	71282
common	chrXIII	5850001	5900000	0.0394729445193998	1099	30895	782688	74532
white	chrXIII	5850001	5900000	0.0342840136533484	1099	27993	816503	40717
common	chrXIII	5900001	5950000	0.0222607529144682	1038	16395	736498	73142
white	chrXIII	5900001	5950000	0.0226467898556951	1038	17657	779669	29971
common	chrXIII	5950001	6000000	0.0274862239647514	744	14610	531539	48781
white	chrXIII	5950001	6000000	0.0282083581396024	744	15541	550936	29384
common	chrXIII	6000001	6050000	0.028094727603082	859	17349	617518	52502
white	chrXIII	6000001	6050000	0.0293130879911455	859	18645	636064	33956
common	chrXIII	6050001	6100000	0.0294730272652806	1064	22668	769110	60810
white	chrXIII	6050001	6100000	0.0277971825889424	1064	22124	795908	34012
common	chrXIII	6100001	6150000	0.0275024187058642	927	18250	663578	59482
